accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,goodput_per_resource_proxy,known_id_accuracy,method,open_fraction,refine_rate,refine_threshold,refined,reject_rate,rejected,resource_units_proxy,seed,semantic_goodput,severity,target_openout,threshold
90,87,0.9666666666666667,0.03333333333333333,3,0.08984375,0.9997200970330286,dino+siglip2+openclip,0.087890625,learned_risk_head_only,0.0,0.4225352112676056,1.0,opensemcom_risk_head,0.91,0.0146484375,0.21375403534708312,15,0.8974609375,919,205.9,0,0.0849609375,extreme,openout<=0.01,0.00036659073171904313
93,88,0.946236559139785,0.053763440860215055,5,0.08984375,0.9997200970330286,dino+siglip2+openclip,0.0908203125,learned_risk_head_only,0.0,0.4311611954924056,1.0,opensemcom_risk_head,0.91,0.01171875,0.2215907214861365,12,0.8974609375,919,204.10000000000002,0,0.0859375,extreme,openout<=0.02,0.008203276870772427
117,92,0.7863247863247863,0.21367521367521367,25,0.08984375,0.9997200970330286,dino+siglip2+openclip,0.1142578125,learned_risk_head_only,0.0,0.4103479036574487,1.0,opensemcom_risk_head,0.91,0.0107421875,0.938313192129137,11,0.875,896,224.2,0,0.08984375,extreme,openout<=0.05,0.7249257475137729
152,92,0.6052631578947368,0.39473684210526316,60,0.08984375,0.9997200970330286,dino+siglip2+openclip,0.1484375,learned_risk_head_only,0.0,0.05946225439503619,1.0,opensemcom_risk_head,0.91,0.8515625,0.9999998211860657,872,0.0,0,1547.2,0,0.08984375,extreme,openout<=0.10,0.9974074113368988
90,89,0.9888888888888889,0.011111111111111112,1,0.08984375,0.9999183616346333,dino+siglip2+openclip,0.087890625,mixed_open_calibration,0.0,0.46621267679413303,1.0,opensemcom_calibrated,0.91,0.0048828125,0.17401539960673826,5,0.9072265625,929,190.9,0,0.0869140625,extreme,openout<=0.01,0.07687494285718943
90,89,0.9888888888888889,0.011111111111111112,1,0.08984375,0.9999183616346333,dino+siglip2+openclip,0.087890625,mixed_open_calibration,0.0,0.46621267679413303,1.0,opensemcom_calibrated,0.91,0.0048828125,0.17401539960673826,5,0.9072265625,929,190.9,0,0.0869140625,extreme,openout<=0.02,0.07687494285718943
107,92,0.8598130841121495,0.14018691588785046,15,0.08984375,0.9999183616346333,dino+siglip2+openclip,0.1044921875,mixed_open_calibration,0.0,0.4049295774647887,1.0,opensemcom_calibrated,0.91,0.0185546875,0.963726324160472,19,0.876953125,898,227.20000000000002,0,0.08984375,extreme,openout<=0.05,0.8665858674109231
134,92,0.6865671641791045,0.31343283582089554,42,0.08984375,0.9999183616346333,dino+siglip2+openclip,0.130859375,mixed_open_calibration,0.0,0.059050064184852376,1.0,opensemcom_calibrated,0.91,0.869140625,0.9999999999777227,890,0.0,0,1558.0,0,0.08984375,extreme,openout<=0.10,0.9829406396678381
0,0,0.0,0.0,0,0.08984375,0.9989270386266095,dino+siglip2+openclip,0.0,semantic_harq_refine,0.0,0.0,1.0,opensemcom_harq_refine,0.91,0.095703125,0.1499597067637041,98,0.904296875,926,249.40000000000003,0,0.0,extreme,openout<=0.01,-1e-06
94,92,0.9787234042553191,0.02127659574468085,2,0.08984375,0.9989270386266095,dino+siglip2+openclip,0.091796875,semantic_harq_refine,0.0,0.47668393782383417,1.0,opensemcom_harq_refine,0.91,0.00390625,0.1499607067637041,4,0.904296875,926,193.0,0,0.08984375,extreme,openout<=0.02,0.0
114,92,0.8070175438596491,0.19298245614035087,22,0.08984375,0.9989270386266095,dino+siglip2+openclip,0.111328125,semantic_harq_refine,0.0,0.4329411764705882,1.0,opensemcom_harq_refine,0.91,0.0048828125,0.849869875931929,5,0.8837890625,905,212.5,0,0.08984375,extreme,openout<=0.05,0.6999091691682249
141,92,0.6524822695035462,0.3475177304964539,49,0.08984375,0.9989270386266095,dino+siglip2+openclip,0.1376953125,semantic_harq_refine,0.0,0.05920967949543055,1.0,opensemcom_harq_refine,0.91,0.8623046875,0.9999999570638143,883,0.0,0,1553.8000000000002,0,0.08984375,extreme,openout<=0.10,0.9841825844433617
93,90,0.967741935483871,0.03225806451612903,3,0.0888671875,0.9999416868818809,DINOv3,0.0908203125,one_vs_rest,0.0,0.4759386567953463,0.9891304347826086,dino_one_vs_rest,0.91,0.001953125,0.14171085607460188,2,0.9072265625,929,189.10000000000002,0,0.087890625,extreme,openout<=0.01,0.05218701414884168
93,90,0.967741935483871,0.03225806451612903,3,0.0888671875,0.9999416868818809,DINOv3,0.0908203125,one_vs_rest,0.0,0.4759386567953463,0.9891304347826086,dino_one_vs_rest,0.91,0.001953125,0.14171085607460188,2,0.9072265625,929,189.10000000000002,0,0.087890625,extreme,openout<=0.02,0.05218701414884168
110,91,0.8272727272727273,0.17272727272727273,19,0.0888671875,0.9999416868818809,DINOv3,0.107421875,one_vs_rest,0.0,0.40643144260830727,0.9891304347826086,dino_one_vs_rest,0.91,0.0146484375,0.8997965111355269,15,0.8779296875,899,223.9,0,0.0888671875,extreme,openout<=0.05,0.8102726692097667
157,91,0.5796178343949044,0.42038216560509556,66,0.0888671875,0.9999416868818809,DINOv3,0.1533203125,one_vs_rest,0.0,0.05893019038984587,0.9891304347826086,dino_one_vs_rest,0.91,0.8466796875,0.999999988765156,867,0.0,0,1544.2,0,0.0888671875,extreme,openout<=0.10,0.9694987655167928
91,91,1.0,0.0,0,0.08984375,0.9995568203022952,SigLIP2,0.0888671875,best_ood:one_vs_rest,0.0,0.4781923279033105,1.0,siglip2_best_ood,0.91,0.00390625,0.14508614444972764,4,0.9072265625,929,190.3,0,0.0888671875,extreme,openout<=0.01,0.034447501766544895
91,91,1.0,0.0,0,0.08984375,0.9995568203022952,SigLIP2,0.0888671875,best_ood:one_vs_rest,0.0,0.4781923279033105,1.0,siglip2_best_ood,0.91,0.00390625,0.14508614444972764,4,0.9072265625,929,190.3,0,0.0888671875,extreme,openout<=0.02,0.034447501766544895
112,91,0.8125,0.1875,21,0.08984375,0.9995568203022952,SigLIP2,0.109375,best_ood:one_vs_rest,0.0,0.3757225433526012,1.0,siglip2_best_ood,0.91,0.025390625,0.9511286827313621,26,0.865234375,886,242.2,0,0.0888671875,extreme,openout<=0.05,0.8404900400481793
141,92,0.6524822695035462,0.3475177304964539,49,0.08984375,0.9995568203022952,SigLIP2,0.1376953125,best_ood:one_vs_rest,0.0,0.05920967949543055,1.0,siglip2_best_ood,0.91,0.8623046875,0.999999999998425,883,0.0,0,1553.8000000000002,0,0.08984375,extreme,openout<=0.10,0.9545915324611244
92,90,0.9782608695652174,0.021739130434782608,2,0.08984375,0.9999066990110095,OpenCLIP-DFN5B,0.08984375,best_ood:one_vs_rest,0.0,0.4782146652497343,1.0,openclip_best_ood,0.91,0.001953125,0.15365295613229168,2,0.908203125,930,188.2,0,0.087890625,extreme,openout<=0.01,0.08054654700824822
92,90,0.9782608695652174,0.021739130434782608,2,0.08984375,0.9999066990110095,OpenCLIP-DFN5B,0.08984375,best_ood:one_vs_rest,0.0,0.4782146652497343,1.0,openclip_best_ood,0.91,0.001953125,0.15365295613229168,2,0.908203125,930,188.2,0,0.087890625,extreme,openout<=0.02,0.08054654700824822
118,92,0.7796610169491526,0.22033898305084745,26,0.08984375,0.9999066990110095,OpenCLIP-DFN5B,0.115234375,best_ood:one_vs_rest,0.0,0.38079470198675497,1.0,openclip_best_ood,0.91,0.021484375,0.9848950158120436,22,0.86328125,884,241.6,0,0.08984375,extreme,openout<=0.05,0.9117886066880002
138,92,0.6666666666666666,0.3333333333333333,46,0.08984375,0.9999066990110095,OpenCLIP-DFN5B,0.134765625,best_ood:one_vs_rest,0.0,0.05914116739521728,1.0,openclip_best_ood,0.91,0.865234375,0.9999999999881926,886,0.0,0,1555.6000000000001,0,0.08984375,extreme,openout<=0.10,0.981243612383857
