source_path,label,task,domain,is_unknown,split,regime,dataset,label_name,artifact_index,artifact_key
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,plate,744,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,plate,744,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,lawn_mower,745,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,lawn_mower,745,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,tiger,746,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,tiger,746,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,sweet_pepper,747,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,sweet_pepper,747,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,girl,748,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,girl,748,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,sunflower,749,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,sunflower,749,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,mouse,750,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,mouse,750,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,camel,751,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,camel,751,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,motorcycle,752,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,motorcycle,752,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,couch,753,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,couch,753,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,4,classification,cifar100,false,eval,source-open,cifar100,beaver,754,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,4,classification,cifar100,false,eval,full-open,cifar100,beaver,754,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,sea,755,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,sea,755,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,bicycle,756,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,bicycle,756,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,woman,757,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,woman,757,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,ray,758,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,ray,758,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,beetle,759,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,beetle,759,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,tank,760,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,tank,760,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,couch,761,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,couch,761,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,willow_tree,762,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,willow_tree,762,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,plain,763,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,plain,763,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,otter,764,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,otter,764,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,squirrel,765,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,squirrel,765,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,bus,766,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,bus,766,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,train,767,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,train,767,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,orchid,768,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,orchid,768,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,camel,769,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,camel,769,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,skyscraper,770,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,skyscraper,770,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,keyboard,771,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,keyboard,771,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,whale,772,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,whale,772,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,cockroach,773,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,cockroach,773,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,beetle,774,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,beetle,774,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,possum,775,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,possum,775,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,rose,776,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,rose,776,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,tiger,777,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,tiger,777,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,streetcar,778,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,streetcar,778,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,0,classification,cifar100,false,eval,source-open,cifar100,apple,779,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,0,classification,cifar100,false,eval,full-open,cifar100,apple,779,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,bridge,780,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,bridge,780,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,possum,781,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,possum,781,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,elephant,782,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,elephant,782,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,spider,783,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,spider,783,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,telephone,784,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,telephone,784,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,plain,785,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,plain,785,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,clock,786,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,clock,786,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,kangaroo,787,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,kangaroo,787,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,sunflower,788,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,sunflower,788,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,butterfly,789,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,butterfly,789,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,motorcycle,790,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,motorcycle,790,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,forest,791,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,forest,791,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,otter,792,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,otter,792,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,orange,793,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,orange,793,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,lamp,794,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,lamp,794,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,1,classification,cifar100,false,eval,source-open,cifar100,aquarium_fish,795,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,1,classification,cifar100,false,eval,full-open,cifar100,aquarium_fish,795,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,pickup_truck,796,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,pickup_truck,796,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,wardrobe,797,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,wardrobe,797,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,rose,798,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,rose,798,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,dinosaur,799,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,dinosaur,799,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,telephone,800,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,telephone,800,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,cloud,801,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,cloud,801,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,man,802,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,man,802,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,pickup_truck,803,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,pickup_truck,803,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,worm,804,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,worm,804,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,snake,805,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,snake,805,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,bowl,806,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,bowl,806,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,orange,807,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,orange,807,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,house,808,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,house,808,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,wolf,809,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,wolf,809,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,rabbit,810,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,rabbit,810,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,camel,811,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,camel,811,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,snail,812,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,snail,812,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,oak_tree,813,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,oak_tree,813,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,porcupine,814,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,porcupine,814,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,flatfish,815,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,flatfish,815,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,bee,816,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,bee,816,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,hamster,817,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,hamster,817,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,bee,818,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,bee,818,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,beetle,819,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,beetle,819,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,hamster,820,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,hamster,820,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,shrew,821,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,shrew,821,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,bus,822,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,bus,822,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,clock,823,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,clock,823,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,flatfish,824,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,flatfish,824,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,orchid,825,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,orchid,825,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,poppy,826,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,poppy,826,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,table,827,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,table,827,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,pear,828,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,pear,828,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,couch,829,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,couch,829,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,boy,830,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,boy,830,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,poppy,831,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,poppy,831,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,tank,832,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,tank,832,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,elephant,833,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,elephant,833,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,crab,834,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,crab,834,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,can,835,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,can,835,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,willow_tree,836,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,willow_tree,836,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,sea,837,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,sea,837,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,train,838,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,train,838,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,keyboard,839,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,keyboard,839,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,chair,840,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,chair,840,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,maple_tree,841,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,maple_tree,841,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,girl,842,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,girl,842,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,cattle,843,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,cattle,843,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,oak_tree,844,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,oak_tree,844,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,raccoon,845,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,raccoon,845,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,flatfish,846,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,flatfish,846,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,orange,847,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,orange,847,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,orange,848,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,orange,848,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,class-open,cifar100,chimpanzee,849,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,7,classification,cifar100,true,eval,full-open,cifar100,chimpanzee,849,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,class-open,cifar100,woman,850,data
/scratch/nickyun/New-Jepa/data/cifar/cifar-100-python/test,6,classification,cifar100,true,eval,full-open,cifar100,woman,850,data
