source_path,label,task,domain,is_unknown,split,regime,dataset,label_name,artifact_index,artifact_key,raw_source_path,raw_artifact_index,feature_model
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/e9625e552de1b181b1ee9fa5.npy,1,classification,cifar10,false,eval,channel-open,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,204,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/b812ec8d1bb71cf66b6fbf44.npy,1,classification,cifar10,false,eval,resource-open,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,204,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/ecd1d5f67c452370dade86f3.npy,1,classification,cifar10,false,eval,full-open,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,204,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/1ade1033ded2e51ad4c110c3.npy,3,classification,cifar10,false,eval,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,205,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/048d246c6137a5cbbf86538e.npy,3,classification,cifar10,false,eval,channel-open,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,205,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/b1462e8735730fe9438f1137.npy,3,classification,cifar10,false,eval,resource-open,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,205,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/e5cd027c03d7d300e88c92d2.npy,3,classification,cifar10,false,eval,full-open,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,205,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/4a528f2bd543a7372fd30310.npy,0,classification,cifar10,false,eval,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,206,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/725aa2519f1406b0b83e875d.npy,0,classification,cifar10,false,eval,channel-open,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,206,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/cb89654ee3f8cf9ce712fddc.npy,0,classification,cifar10,false,eval,resource-open,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,206,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/ab78d58078c0945f4ea7927b.npy,0,classification,cifar10,false,eval,full-open,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,206,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/0a1e348cc9db00a483d94121.npy,5,classification,cifar10,false,eval,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,207,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/999cfffbebb1efc52a3da45a.npy,5,classification,cifar10,false,eval,channel-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,207,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/3eb0cc7e2b83bd8d480c6dff.npy,5,classification,cifar10,false,eval,resource-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,207,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/54546365b67e8bd130559050.npy,5,classification,cifar10,false,eval,full-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,207,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/8b96c29ba09e772cf358d3eb.npy,7,classification,cifar10,true,eval,class-open,cifar10,horse,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,208,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/a75dd9ed054b78ce362434f8.npy,7,classification,cifar10,true,eval,full-open,cifar10,horse,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,208,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/7d3a343e1a85f991a4f9bb87.npy,7,classification,cifar10,true,eval,class-open,cifar10,truck,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,209,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/346cc840dc2aeea594e9dff3.npy,7,classification,cifar10,true,eval,full-open,cifar10,truck,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,209,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/321b6944af6c36770459157d.npy,7,classification,cifar10,true,eval,class-open,cifar10,horse,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,210,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/5d599ac675bd146a70f1287c.npy,7,classification,cifar10,true,eval,full-open,cifar10,horse,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,210,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/bd4b393c78574c9fcb56f1c8.npy,4,classification,cifar10,false,eval,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,211,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/8a36db53d0f321de523f317d.npy,4,classification,cifar10,false,eval,channel-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,211,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/6fdd1ae45e4ee153694a4f66.npy,4,classification,cifar10,false,eval,resource-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,211,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/21d60b0eaaf2b646cf552a20.npy,4,classification,cifar10,false,eval,full-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,211,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/78b40c27778102e96fabbba6.npy,5,classification,cifar10,false,eval,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,212,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/7c51722688a66783dafd4e97.npy,5,classification,cifar10,false,eval,channel-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,212,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/23791dddf92f6ed98afd7eb9.npy,5,classification,cifar10,false,eval,resource-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,212,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/9fbe8709ad991d38175dc719.npy,5,classification,cifar10,false,eval,full-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,212,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/30c5246cb6fa7c96c82edd4e.npy,7,classification,cifar10,true,eval,class-open,cifar10,truck,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,213,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/c3cfaab986b38db2bb8f5934.npy,7,classification,cifar10,true,eval,full-open,cifar10,truck,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,213,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/c5f458fc033ceebefad29757.npy,6,classification,cifar10,true,eval,class-open,cifar10,ship,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,214,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/9debee99450e31f648ad48b3.npy,6,classification,cifar10,true,eval,full-open,cifar10,ship,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,214,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/cb06697245234956e0036fb5.npy,0,classification,cifar10,false,eval,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,215,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/3aa58f8d7e681ed15eceb9a2.npy,0,classification,cifar10,false,eval,channel-open,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,215,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/3ac98a44103fafad96ea0c5a.npy,0,classification,cifar10,false,eval,resource-open,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,215,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/2b52b68b5b07c9b52fdb7c23.npy,0,classification,cifar10,false,eval,full-open,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,215,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/df760757bed732014decc8e1.npy,7,classification,cifar10,true,eval,class-open,cifar10,horse,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,216,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/d5e9d98808f3ce043aac2b03.npy,7,classification,cifar10,true,eval,full-open,cifar10,horse,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,216,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/6d05ac8af2bf9b378466560a.npy,7,classification,cifar10,true,eval,class-open,cifar10,truck,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,217,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/c3337a929fa1c19835ff52a9.npy,7,classification,cifar10,true,eval,full-open,cifar10,truck,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,217,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/f8630d13f40bcbfad16ad946.npy,6,classification,cifar10,true,eval,class-open,cifar10,ship,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,218,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/1a29e5084cf583620cf56943.npy,6,classification,cifar10,true,eval,full-open,cifar10,ship,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,218,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/a0ab9df57b7f19e4acc22690.npy,2,classification,cifar10,false,eval,closed-id,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,219,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/e86713b2ac1103107468daef.npy,2,classification,cifar10,false,eval,channel-open,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,219,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/63418d6e05fc46d681d786f9.npy,2,classification,cifar10,false,eval,resource-open,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,219,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/3a240cdf954a1367c3471008.npy,2,classification,cifar10,false,eval,full-open,cifar10,bird,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,219,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/c2776ad9468c6b0b17ffe8eb.npy,7,classification,cifar10,true,eval,class-open,cifar10,horse,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,220,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/3b7ae1fd09e569b0b48cdbaf.npy,7,classification,cifar10,true,eval,full-open,cifar10,horse,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,220,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/76d865ed05623f1649e08faf.npy,6,classification,cifar10,true,eval,class-open,cifar10,frog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,221,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/7e7242105fbc5a489ee11268.npy,6,classification,cifar10,true,eval,full-open,cifar10,frog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,221,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/ce3ef0cd2e41229ea55619fc.npy,7,classification,cifar10,true,eval,class-open,cifar10,truck,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,222,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/22b3a1d6b425b96ce2f67681.npy,7,classification,cifar10,true,eval,full-open,cifar10,truck,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,222,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/92eee98d2219714b086c047d.npy,4,classification,cifar10,false,eval,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,223,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/b85fa62f211a5c1de3b5260d.npy,4,classification,cifar10,false,eval,channel-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,223,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/afeb5f4b3fcb37d9dca267e9.npy,4,classification,cifar10,false,eval,resource-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,223,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/a68c5285cd2c2d8a3fcea6ed.npy,4,classification,cifar10,false,eval,full-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,223,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/0c90f96d50ee4f931bb25e86.npy,3,classification,cifar10,false,eval,closed-id,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,224,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/769a727ac10d3817881b0ce8.npy,3,classification,cifar10,false,eval,channel-open,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,224,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/d62a5f455d1c47de9ba1cdee.npy,3,classification,cifar10,false,eval,resource-open,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,224,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/8906d5eb4d9f4b11b02479a6.npy,3,classification,cifar10,false,eval,full-open,cifar10,cat,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,224,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/425975db1107137773c4fcf7.npy,7,classification,cifar10,true,eval,class-open,cifar10,truck,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,225,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/45e5bebfb2552fe8b9fd31e9.npy,7,classification,cifar10,true,eval,full-open,cifar10,truck,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,225,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/e6593b410b56297ddc07c152.npy,6,classification,cifar10,true,eval,class-open,cifar10,frog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,226,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/353956c6144ef7360bc40754.npy,6,classification,cifar10,true,eval,full-open,cifar10,frog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,226,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/f082da853cf683a0b2de22b1.npy,4,classification,cifar10,false,eval,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,227,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/0b930788437584030403a82a.npy,4,classification,cifar10,false,eval,channel-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,227,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/7e2b6d8778c794cbc6f7c6bc.npy,4,classification,cifar10,false,eval,resource-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,227,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/cffd163264f3f3af153f5dbd.npy,4,classification,cifar10,false,eval,full-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,227,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/e69ea45f9a7a1cc259a76221.npy,7,classification,cifar10,true,eval,class-open,cifar10,horse,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,228,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/c35e983330021e7750226a84.npy,7,classification,cifar10,true,eval,full-open,cifar10,horse,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,228,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/93fd40b87d2c48ffd11ab223.npy,6,classification,cifar10,true,eval,class-open,cifar10,frog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,229,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/3a36c6c6580848425b6a9549.npy,6,classification,cifar10,true,eval,full-open,cifar10,frog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,229,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/024c2a669d97d490fb3dcac2.npy,5,classification,cifar10,false,eval,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,230,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/59fce222a809590839eba295.npy,5,classification,cifar10,false,eval,channel-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,230,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/cf6a3764d1bfd77d6417738a.npy,5,classification,cifar10,false,eval,resource-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,230,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/d376fd3c836bd623160e3f15.npy,5,classification,cifar10,false,eval,full-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,230,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/b78a791dc391c9d00695ebb2.npy,1,classification,cifar10,false,eval,closed-id,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,231,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/30a6ea719a11099371dcdc09.npy,1,classification,cifar10,false,eval,channel-open,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,231,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/3f271394b29db86adb409b55.npy,1,classification,cifar10,false,eval,resource-open,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,231,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/78999a17af80710055b4e7a5.npy,1,classification,cifar10,false,eval,full-open,cifar10,automobile,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,231,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/2e25138bc58189eb22b3e71b.npy,5,classification,cifar10,false,eval,closed-id,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,232,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/f5c4cc8e294ec71b572388c6.npy,5,classification,cifar10,false,eval,channel-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,232,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/ca251255f7b0e20b8ecc44a9.npy,5,classification,cifar10,false,eval,resource-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,232,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/dae1d318d93dd1769efb3996.npy,5,classification,cifar10,false,eval,full-open,cifar10,dog,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,232,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/1efc215b82a8a591d92d1aaa.npy,6,classification,cifar10,true,eval,class-open,cifar10,ship,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,233,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/e771022084d034cc979e213c.npy,6,classification,cifar10,true,eval,full-open,cifar10,ship,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,233,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/64a8410e3ee585f6c7da86e9.npy,6,classification,cifar10,true,eval,class-open,cifar10,ship,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,234,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/78e89094fb88b588a60c129f.npy,6,classification,cifar10,true,eval,full-open,cifar10,ship,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,234,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/20df53d4a71414293280b3ed.npy,0,classification,cifar10,false,eval,closed-id,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,235,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/393a48f1f83b503daf4c283c.npy,0,classification,cifar10,false,eval,channel-open,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,235,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/c1d6c1b1d8c9d10efa944179.npy,0,classification,cifar10,false,eval,resource-open,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,235,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/5244376c61ff67014f54ad99.npy,0,classification,cifar10,false,eval,full-open,cifar10,airplane,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,235,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/f5cefe972c5d27d8f9e58b96.npy,4,classification,cifar10,false,eval,closed-id,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,236,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/e29d0f72203ce07f58f2f61e.npy,4,classification,cifar10,false,eval,channel-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,236,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/3ce723ac9ada13a1bb1b3b1e.npy,4,classification,cifar10,false,eval,resource-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,236,google/siglip-base-patch16-224
/scratch/nickyun/new_study/opensemcom/data/features/google__siglip-base-patch16-224/2edf49d9121afc500d0cc18d.npy,4,classification,cifar10,false,eval,full-open,cifar10,deer,,,/scratch/nickyun/New-Jepa/data/cifar/cifar-10-batches-py/test_batch,236,google/siglip-base-patch16-224
