index,beam_index,camera_exists,mmwave_exists,unit1_gps_exists,unit2_gps_exists,mmwave_num_values,mmwave_max_power,mmwave_mean_power,unit2_pdop,unit2_hdop,unit2_num_sat,unit2_fix_type
336,51,True,True,True,True,64,0.07966213,0.027265384062500002,1.5,0.8,17,3D
337,51,True,True,True,True,64,0.06966094,0.02646016375,1.5,0.8,22,3D
338,48,True,True,True,True,64,0.07657096,0.02720489390625,1.5,0.8,17,3D
339,48,True,True,True,True,64,0.07511748,0.027365758906250003,1.5,0.8,22,3D
340,48,True,True,True,True,64,0.06403426,0.025229611406249998,1.5,0.8,17,3D
341,48,True,True,True,True,64,0.07815871,0.02706043765625,1.5,0.8,22,3D
342,47,True,True,True,True,64,0.07009558,0.025457027812499998,1.5,0.8,22,3D
343,47,True,True,True,True,64,0.06114279,0.02440163125,1.5,0.8,17,3D
344,46,True,True,True,True,64,0.06391799,0.0250991546875,1.5,0.8,17,3D
345,46,True,True,True,True,64,0.075844,0.026800917187500002,1.5,0.8,12,3D
346,46,True,True,True,True,64,0.06916352,0.026205585546875,1.5,0.8,17,3D
347,45,True,True,True,True,64,0.06392529,0.0250998771875,1.5,0.8,17,3D
348,44,True,True,True,True,64,0.07268089,0.026407059687499998,1.5,0.8,22,3D
349,44,True,True,True,True,64,0.06488182,0.02546762296875,1.5,0.8,12,3D
350,43,True,True,True,True,64,0.0552081,0.023741138125,1.5,0.8,12,3D
351,43,True,True,True,True,64,0.0630928,0.025096694531249998,1.5,0.8,17,3D
352,42,True,True,True,True,64,0.06231221,0.02492548625,1.6,0.8,12,3D
353,41,True,True,True,True,64,0.0817671,0.02670028796875,1.6,0.8,17,3D
354,41,True,True,True,True,64,0.05942142,0.0240794353125,1.4,0.7,17,3D
355,39,True,True,True,True,64,0.05770239,0.02320810484375,1.4,0.7,22,3D
356,38,True,True,True,True,64,0.06706271,0.02506595296875,1.5,0.8,17,3D
357,37,True,True,True,True,64,0.08056892,0.027524259531249998,1.4,0.7,17,3D
358,37,True,True,True,True,64,0.05932277,0.024568677500000004,1.4,0.7,17,3D
359,36,True,True,True,True,64,0.05345849,0.023609295625,1.5,0.8,17,3D
360,34,True,True,True,True,64,0.07079107,0.02636118296875,1.4,0.7,17,3D
361,33,True,True,True,True,64,0.0685732,0.025174890312500003,1.5,0.8,17,3D
362,33,True,True,True,True,64,0.03325655,0.020109772656250004,1.5,0.8,17,3D
363,32,True,True,True,True,64,0.03238809,0.01956589265625,1.5,0.8,17,3D
364,31,True,True,True,True,64,0.07274786,0.026662784531249997,1.5,0.8,12,3D
365,29,True,True,True,True,64,0.0631566,0.02454714734375,1.5,0.8,17,3D
366,29,True,True,True,True,64,0.07301962,0.0247936925,1.7,0.9,12,3D
367,28,True,True,True,True,64,0.06266854,0.02383448296875,1.5,0.8,17,3D
368,26,True,True,True,True,64,0.06166723,0.02452230734375,1.5,0.8,22,3D
369,26,True,True,True,True,64,0.05664326,0.023914376875,1.5,0.8,17,3D
370,25,True,True,True,True,64,0.04577462,0.022188258437499997,1.4,0.7,17,3D
371,23,True,True,True,True,64,0.05935579,0.024878028437499998,1.4,0.7,17,3D
372,22,True,True,True,True,64,0.05658934,0.02381128125,1.5,0.8,12,3D
373,22,True,True,True,True,64,0.0556218,0.023447705468749996,1.5,0.8,17,3D
374,20,True,True,True,True,64,0.05422083,0.022927994062500002,1.5,0.8,17,3D
375,19,True,True,True,True,64,0.05295588,0.023498524531250002,1.5,0.8,17,3D
376,19,True,True,True,True,64,0.04391719,0.022560522968749996,1.5,0.8,17,3D
377,17,True,True,True,True,64,0.06114545,0.0239905475,1.5,0.8,17,3D
378,16,True,True,True,True,64,0.04994596,0.022482233125,1.5,0.8,7,3D
379,14,True,True,True,True,64,0.05224846,0.02291290078125,1.5,0.8,12,3D
380,13,True,True,True,True,64,0.05677686,0.02319568609375,1.5,0.8,17,3D
381,13,True,True,True,True,64,0.06067901,0.02393001046875,1.5,0.8,17,3D
382,10,True,True,True,True,64,0.06092178,0.02394513328125,1.5,0.8,22,3D
383,10,True,True,True,True,64,0.05128308,0.022517289765625004,1.6,0.8,12,3D
384,8,True,True,True,True,64,0.04741058,0.02279156640625,1.5,0.8,17,3D
385,7,True,True,True,True,64,0.05118211,0.02283774828125,1.5,0.8,17,3D
386,4,True,True,True,True,64,0.03672259,0.02146512640625,1.9,0.9,17,3D
387,4,True,True,True,True,64,0.0499908,0.02175431328125,1.9,0.9,12,3D
388,5,True,True,True,True,64,0.05009132,0.02032998203125,1.9,0.9,12,3D
389,5,True,True,True,True,64,0.05325812,0.02155929421875,1.9,0.9,12,3D
390,3,True,True,True,True,64,0.05136639,0.0208868746875,1.9,0.9,12,3D
391,2,True,True,True,True,64,0.07334615,0.02234040390625,1.9,0.9,17,3D
392,2,True,True,True,True,64,0.02491412,0.018216291875,1.9,0.9,17,3D
393,2,True,True,True,True,64,0.02068372,0.017855947656250003,1.5,0.8,17,3D
394,2,True,True,True,True,64,0.01941723,0.017782440625,1.3,0.7,17,3D
395,2,True,True,True,True,64,0.01898014,0.0177069809375,1.3,0.7,17,3D
396,17,True,True,True,True,64,0.01825166,0.017639390156249997,1.3,0.7,17,3D
397,38,True,True,True,True,64,0.01836208,0.01762680671875,1.3,0.7,17,3D
398,3,True,True,True,True,64,0.02188027,0.018049751875,1.3,0.7,17,3D
399,2,True,True,True,True,64,0.02185902,0.018031769375,1.3,0.7,17,3D
400,4,True,True,True,True,64,0.02068653,0.01803902375,1.5,0.8,12,3D
401,4,True,True,True,True,64,0.02446074,0.01840803296875,1.1,0.6,12,3D
402,4,True,True,True,True,64,0.02209402,0.01812369140625,1.1,0.6,12,3D
403,6,True,True,True,True,64,0.02141023,0.01806857609375,1.1,0.6,12,3D
404,6,True,True,True,True,64,0.02135886,0.01815567859375,1.1,0.6,17,3D
405,5,True,True,True,True,64,0.02619744,0.0184969678125,1.1,0.6,12,3D
406,5,True,True,True,True,64,0.02316255,0.018410034062499997,1.1,0.6,22,3D
407,6,True,True,True,True,64,0.0423811,0.020684530625,1.1,0.6,12,3D
408,6,True,True,True,True,64,0.05261751,0.022131268750000002,1.1,0.6,17,3D
409,6,True,True,True,True,64,0.05547252,0.02309574234375,1.1,0.6,17,3D
410,7,True,True,True,True,64,0.04435182,0.0218621690625,1.1,0.6,22,3D
411,6,True,True,True,True,64,0.04249437,0.021517871249999997,1.3,0.7,12,3D
412,8,True,True,True,True,64,0.04639501,0.021996146875,1.3,0.7,22,3D
413,8,True,True,True,True,64,0.0439651,0.021461038125,1.3,0.7,12,3D
414,10,True,True,True,True,64,0.02527943,0.018793453593750002,1.3,0.7,12,3D
415,10,True,True,True,True,64,0.02231569,0.018145173437500002,1.3,0.7,17,3D
416,10,True,True,True,True,64,0.02858076,0.01901616875,1.3,0.7,17,3D
417,10,True,True,True,True,64,0.03879263,0.020428223125,1.3,0.7,22,3D
418,11,True,True,True,True,64,0.04013298,0.0208347471875,1.3,0.7,12,3D
419,11,True,True,True,True,64,0.03769907,0.020490522343749998,1.3,0.7,12,3D
420,11,True,True,True,True,64,0.03232864,0.019718165625000002,1.3,0.7,12,3D
421,13,True,True,True,True,64,0.03262825,0.01988097671875,1.3,0.7,22,3D
422,13,True,True,True,True,64,0.03540934,0.0200032584375,1.3,0.7,12,3D
423,13,True,True,True,True,64,0.03337808,0.01983126171875,1.3,0.7,12,3D
424,13,True,True,True,True,64,0.02830543,0.01919636359375,1.3,0.7,17,3D
425,13,True,True,True,True,64,0.03084002,0.019271891562499997,1.3,0.7,22,3D
426,14,True,True,True,True,64,0.02821776,0.01929939453125,1.3,0.7,12,3D
427,13,True,True,True,True,64,0.03436492,0.02002820875,1.3,0.7,17,3D
428,13,True,True,True,True,64,0.03705562,0.0203686890625,1.3,0.7,17,3D
429,15,True,True,True,True,64,0.0322621,0.019967373906250002,1.3,0.7,12,3D
430,16,True,True,True,True,64,0.03470673,0.0202494803125,1.3,0.7,17,3D
431,16,True,True,True,True,64,0.04000218,0.0207368325,1.3,0.7,17,3D
432,15,True,True,True,True,64,0.04137648,0.02131896578125,1.3,0.7,17,3D
433,16,True,True,True,True,64,0.0479359,0.021604991093749998,1.3,0.7,22,3D
434,16,True,True,True,True,64,0.06071656,0.023351377812500004,1.3,0.7,12,3D
435,17,True,True,True,True,64,0.06425616,0.024149705625000004,1.3,0.7,7,3D
436,17,True,True,True,True,64,0.04738074,0.022336078750000002,1.3,0.7,17,3D
437,19,True,True,True,True,64,0.04551279,0.02225654953125,1.3,0.7,17,3D
438,19,True,True,True,True,64,0.04859826,0.02249202859375,1.3,0.7,22,3D
439,19,True,True,True,True,64,0.05174648,0.022899861875,1.1,0.7,17,3D
440,19,True,True,True,True,64,0.05179584,0.0230944496875,1.1,0.7,17,3D
441,20,True,True,True,True,64,0.06142938,0.0239937378125,1.3,0.7,17,3D
442,20,True,True,True,True,64,0.0674891,0.02514634453125,1.3,0.7,17,3D
443,20,True,True,True,True,64,0.0703068,0.025583361875000002,1.3,0.7,12,3D
444,20,True,True,True,True,64,0.07417363,0.025871847656250002,1.3,0.7,17,3D
445,20,True,True,True,True,64,0.07406376,0.025647291250000002,1.3,0.7,12,3D
446,21,True,True,True,True,64,0.06688014,0.025001697656250002,1.3,0.7,17,3D
447,21,True,True,True,True,64,0.07820775,0.0262343575,1.3,0.7,17,3D
448,21,True,True,True,True,64,0.08337369,0.02735353203125,1.3,0.7,17,3D
449,21,True,True,True,True,64,0.09178226,0.028169357656249998,1.3,0.7,17,3D
450,22,True,True,True,True,64,0.08225202,0.027340911093749996,1.3,0.7,12,3D
451,21,True,True,True,True,64,0.09180386,0.0279971625,1.3,0.7,12,3D
452,21,True,True,True,True,64,0.07324073,0.02602269984375,1.3,0.7,17,3D
453,21,True,True,True,True,64,0.09189545,0.02759109765625,1.3,0.7,17,3D
454,22,True,True,True,True,64,0.08525514,0.027345703906250005,1.3,0.7,17,3D
455,22,True,True,True,True,64,0.07620987,0.025764094531250004,1.3,0.7,22,3D
456,22,True,True,True,True,64,0.07221774,0.02489992515625,1.3,0.7,17,3D
457,22,True,True,True,True,64,0.04460213,0.021412544531249997,1.3,0.7,17,3D
458,22,True,True,True,True,64,0.03970899,0.020768985312500002,1.3,0.7,12,3D
459,22,True,True,True,True,64,0.04627801,0.02227458859375,1.4,0.7,17,3D
460,23,True,True,True,True,64,0.06087932,0.0246521628125,1.4,0.7,17,3D
461,22,True,True,True,True,64,0.06757747,0.025795770781249998,1.3,0.7,17,3D
462,23,True,True,True,True,64,0.05508348,0.02461867203125,1.3,0.7,17,3D
463,26,True,True,True,True,64,0.04117139,0.02211917078125,1.3,0.7,17,3D
464,26,True,True,True,True,64,0.0444954,0.0220188134375,1.3,0.7,17,3D
465,26,True,True,True,True,64,0.05067026,0.0229705128125,1.3,0.7,7,3D
466,26,True,True,True,True,64,0.05235099,0.02307310390625,1.3,0.7,17,3D
467,26,True,True,True,True,64,0.05530914,0.02306169390625,1.3,0.7,17,3D
468,28,True,True,True,True,64,0.05055227,0.021964950781250003,1.3,0.7,22,3D
469,28,True,True,True,True,64,0.06365597,0.023181512812500003,1.3,0.7,17,3D
470,28,True,True,True,True,64,0.0655358,0.02357114546875,1.3,0.7,17,3D
471,28,True,True,True,True,64,0.06963097,0.025352041718750003,1.4,0.7,17,3D
472,29,True,True,True,True,64,0.13249677,0.032414168125000004,1.4,0.7,12,3D
473,29,True,True,True,True,64,0.09522612,0.030606211093750002,1.3,0.7,12,3D
474,31,True,True,True,True,64,0.08830614,0.028618453125,1.3,0.7,17,3D
475,32,True,True,True,True,64,0.06276117,0.0241328021875,1.3,0.7,12,3D
476,33,True,True,True,True,64,0.02084489,0.017966219375000002,1.3,0.7,12,3D
477,33,True,True,True,True,64,0.02060875,0.01821663640625,1.3,0.7,12,3D
478,33,True,True,True,True,64,0.13012223,0.032171481875000005,1.3,0.7,17,3D
479,33,True,True,True,True,64,0.100224,0.02877401390625,1.3,0.7,12,3D
480,34,True,True,True,True,64,0.1103932,0.030214210625,1.3,0.7,22,3D
481,36,True,True,True,True,64,0.1072133,0.03130555234375,1.4,0.7,17,3D
482,36,True,True,True,True,64,0.1327191,0.03465259859375,1.4,0.7,12,3D
483,37,True,True,True,True,64,0.1499062,0.03761582453125,1.4,0.7,17,3D
484,38,True,True,True,True,64,0.16852619,0.0383318771875,1.4,0.7,12,3D
485,38,True,True,True,True,64,0.17255032,0.03781188234375,1.3,0.7,12,3D
486,39,True,True,True,True,64,0.16849886,0.036212852031250006,1.3,0.7,17,3D
487,39,True,True,True,True,64,0.13917729,0.033719666875,1.4,0.7,12,3D
488,39,True,True,True,True,64,0.19954967,0.04550740703125,1.4,0.7,17,3D
489,42,True,True,True,True,64,0.12767841,0.03496357015625,1.4,0.7,12,3D
490,42,True,True,True,True,64,0.19718966,0.0454594684375,1.4,0.7,22,3D
491,43,True,True,True,True,64,0.21043733,0.04765392859375,1.4,0.7,12,3D
492,44,True,True,True,True,64,0.19694234,0.045330019375,1.4,0.7,17,3D
493,46,True,True,True,True,64,0.16213109,0.04191060515625,1.3,0.7,17,3D
494,48,True,True,True,True,64,0.21001479,0.04869113,1.1,0.6,12,3D
495,48,True,True,True,True,64,0.21716118,0.050138079375000005,1.5,0.8,17,3D
496,48,True,True,True,True,64,0.20784062,0.05025046421875,1.5,0.8,12,3D
497,49,True,True,True,True,64,0.17677791,0.04296371734375,1.5,0.8,17,3D
498,51,True,True,True,True,64,0.22558682,0.05004992859375,1.3,0.7,12,3D
499,51,True,True,True,True,64,0.23421045,0.05066523437500001,1.3,0.7,17,3D
500,51,True,True,True,True,64,0.21379858,0.04845959890625,1.3,0.7,12,3D
501,53,True,True,True,True,64,0.23211977,0.051928079531250004,1.3,0.7,17,3D
502,54,True,True,True,True,64,0.21638343,0.050744961875,1.3,0.7,17,3D
503,54,True,True,True,True,64,0.31891787,0.06091031703125,1.3,0.7,17,3D
504,55,True,True,True,True,64,0.26135972,0.057059728593750005,1.3,0.7,12,3D
505,54,True,True,True,True,64,0.26900721,0.055921117656250005,1.5,0.8,17,3D
506,55,True,True,True,True,64,0.24644104,0.05285696828125,1.5,0.8,22,3D
507,58,True,True,True,True,64,0.24293096,0.056068015,1.5,0.8,17,3D
508,59,True,True,True,True,64,0.17114988,0.04395434671875,1.3,0.7,17,3D
509,59,True,True,True,True,64,0.24273346,0.048591690625,1.3,0.7,17,3D
510,59,True,True,True,True,64,0.22205386,0.0486217859375,1.3,0.7,17,3D
511,59,True,True,True,True,64,0.19411458,0.04286975375,1.3,0.7,17,3D
512,59,True,True,True,True,64,0.14707556,0.04003797234375,1.3,0.7,12,3D
513,59,True,True,True,True,64,0.1938531,0.043544968749999996,1.3,0.7,12,3D
514,62,True,True,True,True,64,0.2287032,0.0450992765625,1.3,0.7,17,3D
515,62,True,True,True,True,64,0.10829187,0.0289953325,1.5,0.8,22,3D
516,61,True,True,True,True,64,0.16208942,0.0359693715625,1.5,0.8,17,3D
517,61,True,True,True,True,64,0.10044853,0.02754367578125,1.5,0.8,17,3D
518,59,True,True,True,True,64,0.14667358,0.036855202343750004,1.5,0.8,16,3D
519,59,True,True,True,True,64,0.21393691,0.0449767971875,1.6,0.8,16,3D
520,59,True,True,True,True,64,0.11784513,0.03180347375,1.5,0.8,16,3D
521,59,True,True,True,True,64,0.11952021,0.0354554384375,1.5,0.8,16,3D
522,59,True,True,True,True,64,0.11932248,0.033714908437499996,1.5,0.8,16,3D
523,58,True,True,True,True,64,0.09820302,0.032282970468750005,1.5,0.8,16,3D
524,58,True,True,True,True,64,0.14023282,0.0389412940625,1.5,0.8,16,3D
525,58,True,True,True,True,64,0.07379009,0.027624655312499996,1.5,0.8,16,3D
526,57,True,True,True,True,64,0.17246404,0.04285695515625,1.5,0.8,16,3D
527,55,True,True,True,True,64,0.12906314,0.03589601890625,1.5,0.8,16,3D
528,55,True,True,True,True,64,0.12070169,0.03308190859375,1.5,0.8,11,3D
529,55,True,True,True,True,64,0.09610695,0.031713527656250004,1.5,0.8,21,3D
530,55,True,True,True,True,64,0.14728045,0.03774743015625,1.5,0.8,16,3D
531,54,True,True,True,True,64,0.12352341,0.0321795296875,1.5,0.8,16,3D
532,54,True,True,True,True,64,0.13242564,0.036026255,1.5,0.8,11,3D
533,54,True,True,True,True,64,0.1690001,0.03815176234374999,1.5,0.8,11,3D
534,53,True,True,True,True,64,0.11169848,0.03295208140625,1.5,0.8,16,3D
535,51,True,True,True,True,64,0.16899368,0.041991848125,1.5,0.8,11,3D
536,51,True,True,True,True,64,0.15014212,0.038362894531250004,1.5,0.8,11,3D
537,51,True,True,True,True,64,0.14514756,0.03680989421875,1.6,0.8,11,3D
538,51,True,True,True,True,64,0.19228104,0.0413021471875,1.5,0.8,16,3D
539,50,True,True,True,True,64,0.15022837,0.03800558171875,1.5,0.8,21,3D
540,51,True,True,True,True,64,0.16281226,0.04029797609375,1.5,0.8,11,3D
541,51,True,True,True,True,64,0.14100549,0.03715228375,1.5,0.8,11,3D
542,48,True,True,True,True,64,0.10562035,0.032921337187500004,1.5,0.8,16,3D
543,49,True,True,True,True,64,0.10100445,0.03134252203125,1.5,0.8,11,3D
544,48,True,True,True,True,64,0.13528655,0.035206024375,1.5,0.8,16,3D
545,48,True,True,True,True,64,0.08123049,0.027884417343750002,1.5,0.8,16,3D
546,47,True,True,True,True,64,0.1327543,0.036939179375,1.5,0.8,22,3D
547,46,True,True,True,True,64,0.1598669,0.040101998124999996,1.5,0.8,17,3D
548,44,True,True,True,True,64,0.39517021,0.07800704546875001,1.8,0.8,17,3D
549,44,True,True,True,True,64,0.08491112,0.0292208409375,1.8,0.8,12,3D
550,44,True,True,True,True,64,0.0865872,0.0291774671875,1.5,0.8,17,3D
551,43,True,True,True,True,64,0.26051116,0.05891608109375,1.5,0.8,22,3D
552,43,True,True,True,True,64,0.16155556,0.0401611734375,1.6,0.8,7,3D
553,42,True,True,True,True,64,0.08328265,0.02921128109375,1.5,0.8,17,3D
554,42,True,True,True,True,64,0.11230496,0.033751296718750004,1.5,0.8,17,3D
555,41,True,True,True,True,64,0.16197518,0.03945997984375001,1.5,0.8,17,3D
556,39,True,True,True,True,64,0.09305032,0.0291810440625,1.5,0.8,12,3D
557,40,True,True,True,True,64,0.07799295,0.02693516015625,1.5,0.8,12,3D
558,39,True,True,True,True,64,0.07682122,0.0254169071875,1.8,0.8,17,3D
559,39,True,True,True,True,64,0.09451988,0.028318315625,2.2,0.9,17,3D
560,38,True,True,True,True,64,0.07146905,0.026725469375,2.2,0.9,17,3D
561,38,True,True,True,True,64,0.09145416,0.0279190171875,2.2,0.9,17,3D
562,37,True,True,True,True,64,0.13405068,0.03323289265625,2.2,0.9,17,3D
563,37,True,True,True,True,64,0.14418086,0.035977765625,2.2,0.9,17,3D
564,36,True,True,True,True,64,0.15254165,0.0408621103125,2.2,0.9,17,3D
565,37,True,True,True,True,64,0.20714238,0.04774822,1.6,0.8,17,3D
566,36,True,True,True,True,64,0.17618157,0.042643519062499996,1.5,0.8,12,3D
567,34,True,True,True,True,64,0.08132733,0.029058752031250003,1.4,0.7,12,3D
568,34,True,True,True,True,64,0.09273975,0.029716702812499995,1.4,0.7,17,3D
569,34,True,True,True,True,64,0.13883811,0.03348340625,1.4,0.7,17,3D
570,32,True,True,True,True,64,0.04263068,0.02057586328125,1.6,0.8,17,3D
571,32,True,True,True,True,64,0.02804526,0.018901549375,1.5,0.8,17,3D
572,31,True,True,True,True,64,0.03528224,0.020263062499999998,1.5,0.8,22,3D
573,29,True,True,True,True,64,0.07507429,0.026158123125000002,1.5,0.8,17,3D
574,29,True,True,True,True,64,0.0744523,0.0250999965625,1.5,0.8,17,3D
575,28,True,True,True,True,64,0.08251913,0.0255825321875,1.3,0.7,17,3D
576,29,True,True,True,True,64,0.09794515,0.0273104065625,1.3,0.7,12,3D
577,28,True,True,True,True,64,0.0649986,0.02392810390625,1.4,0.7,17,3D
578,28,True,True,True,True,64,0.08415259,0.02684123390625,1.4,0.7,17,3D
579,27,True,True,True,True,64,0.12472648,0.03350139796875,1.4,0.7,17,3D
580,26,True,True,True,True,64,0.0648775,0.02595848,1.4,0.7,17,3D
581,28,True,True,True,True,64,0.06758447,0.026872813750000002,1.3,0.7,17,3D
582,26,True,True,True,True,64,0.08414581,0.026731053124999998,1.3,0.7,17,3D
583,26,True,True,True,True,64,0.04736976,0.02341057796875,1.4,0.7,17,3D
584,25,True,True,True,True,64,0.03357334,0.020670664375,1.4,0.7,12,3D
585,23,True,True,True,True,64,0.04470836,0.02273993453125,1.5,0.8,17,3D
586,22,True,True,True,True,64,0.0626657,0.0253238471875,1.5,0.8,12,3D
587,22,True,True,True,True,64,0.05767968,0.02350481375,1.5,0.8,17,3D
588,21,True,True,True,True,64,0.0934807,0.0276650196875,1.5,0.8,12,3D
589,21,True,True,True,True,64,0.06712098,0.02423746609375,1.4,0.7,17,3D
590,20,True,True,True,True,64,0.10080581,0.02810618421875,1.4,0.7,17,3D
591,21,True,True,True,True,64,0.08005647,0.024031606406249996,1.4,0.7,22,3D
592,19,True,True,True,True,64,0.11345366,0.0285930484375,1.5,0.8,7,3D
593,19,True,True,True,True,64,0.09318078,0.02546192765625,1.5,0.8,17,3D
594,16,True,True,True,True,64,0.08216297,0.0257746353125,1.5,0.8,7,3D
595,18,True,True,True,True,64,0.05363467,0.0235476540625,1.4,0.7,12,3D
596,17,True,True,True,True,64,0.09981279,0.02644039921875,1.4,0.7,17,3D
597,16,True,True,True,True,64,0.08819845,0.02661635765625,1.4,0.7,17,3D
598,16,True,True,True,True,64,0.05820419,0.02394268453125,1.5,0.8,17,3D
599,14,True,True,True,True,64,0.06883757,0.02535686875,1.5,0.8,22,3D
600,13,True,True,True,True,64,0.10121906,0.028375538125000002,1.4,0.7,17,3D
601,13,True,True,True,True,64,0.05890469,0.02394501890625,1.4,0.7,17,3D
602,12,True,True,True,True,64,0.06126441,0.02416966328125,1.4,0.7,17,3D
603,10,True,True,True,True,64,0.05922533,0.02385373609375,1.4,0.7,12,3D
604,11,True,True,True,True,64,0.04442994,0.02220776703125,1.4,0.7,22,3D
605,10,True,True,True,True,64,0.05909308,0.0236191871875,1.4,0.7,17,3D
606,10,True,True,True,True,64,0.04083156,0.0210037146875,1.5,0.8,17,3D
607,10,True,True,True,True,64,0.06382822,0.02520687875,1.9,0.9,17,3D
608,8,True,True,True,True,64,0.0687122,0.025187746875,1.9,0.9,12,3D
609,6,True,True,True,True,64,0.05102891,0.02271864484375,1.9,0.9,12,3D
610,6,True,True,True,True,64,0.03517088,0.020631205468749997,1.9,0.9,12,3D
611,7,True,True,True,True,64,0.09401009,0.0279571146875,1.9,0.9,12,3D
612,6,True,True,True,True,64,0.09051841,0.02675084875,1.5,0.8,12,3D
613,4,True,True,True,True,64,0.06943801,0.02391909484375,1.4,0.8,17,3D
614,6,True,True,True,True,64,0.03549951,0.020401748125,1.6,0.8,17,3D
615,3,True,True,True,True,64,0.0475737,0.02144329859375,1.6,0.8,17,3D
616,3,True,True,True,True,64,0.04599712,0.022051047343749998,1.6,0.8,17,3D
617,2,True,True,True,True,64,0.0340055,0.01981145,1.6,0.8,17,3D
618,4,True,True,True,True,64,0.0562125,0.025092580937499998,1.6,0.8,17,3D
619,18,True,True,True,True,64,0.02449386,0.01955118703125,1.6,0.8,12,3D
620,2,True,True,True,True,64,0.02784211,0.01875293625,1.6,0.8,22,3D
621,2,True,True,True,True,64,0.04169384,0.020512965,1.7,0.9,17,3D
622,2,True,True,True,True,64,0.02477913,0.018469678125,1.3,0.7,17,3D
623,2,True,True,True,True,64,0.0342384,0.0192656834375,1.3,0.7,17,3D
624,2,True,True,True,True,64,0.04702483,0.020821436718750003,1.3,0.7,12,3D
625,2,True,True,True,True,64,0.02145024,0.018013305,1.3,0.7,12,3D
626,2,True,True,True,True,64,0.02007161,0.017919389062500003,1.3,0.7,7,3D
627,2,True,True,True,True,64,0.04159964,0.02026456703125,1.3,0.7,17,3D
628,2,True,True,True,True,64,0.04752374,0.02066079640625,1.3,0.7,17,3D
629,3,True,True,True,True,64,0.03849337,0.020276245937500003,1.1,0.6,12,3D
630,3,True,True,True,True,64,0.04010166,0.020420268749999998,1.1,0.6,17,3D
631,3,True,True,True,True,64,0.04163979,0.02075780125,1.1,0.6,17,3D
632,3,True,True,True,True,64,0.04519258,0.021210250781250002,1.3,0.7,17,3D
633,4,True,True,True,True,64,0.04354477,0.02101328859375,1.3,0.7,17,3D
634,3,True,True,True,True,64,0.04163031,0.021267226718749997,1.3,0.7,17,3D
635,6,True,True,True,True,64,0.04893025,0.02168638859375,1.3,0.7,12,3D
636,5,True,True,True,True,64,0.04685311,0.02165743921875,1.1,0.6,17,3D
637,6,True,True,True,True,64,0.04982159,0.02199010421875,1.1,0.6,17,3D
638,6,True,True,True,True,64,0.05391424,0.022450125937500003,1.1,0.6,17,3D
639,6,True,True,True,True,64,0.05344764,0.022854604531250003,1.1,0.6,17,3D
640,6,True,True,True,True,64,0.04833297,0.022313890000000003,1.1,0.6,17,3D
641,7,True,True,True,True,64,0.04858335,0.02199669265625,1.1,0.6,17,3D
642,7,True,True,True,True,64,0.05182733,0.02260733390625,1.1,0.6,17,3D
643,7,True,True,True,True,64,0.04680281,0.02216552015625,1.3,0.7,12,3D
644,10,True,True,True,True,64,0.04627786,0.02196798328125,1.3,0.7,17,3D
645,10,True,True,True,True,64,0.04756697,0.022143858281249998,1.3,0.7,12,3D
646,10,True,True,True,True,64,0.04929632,0.02213352828125,1.3,0.7,22,3D
647,11,True,True,True,True,64,0.05283705,0.022442332031249998,1.1,0.6,17,3D
648,10,True,True,True,True,64,0.05165715,0.0223060684375,1.3,0.7,17,3D
649,10,True,True,True,True,64,0.05231823,0.02241394140625,1.3,0.7,22,3D
650,10,True,True,True,True,64,0.05164243,0.02235018859375,1.3,0.7,12,3D
651,10,True,True,True,True,64,0.04655008,0.02193355890625,1.1,0.6,17,3D
652,11,True,True,True,True,64,0.04352156,0.0215630146875,1.3,0.7,7,3D
653,11,True,True,True,True,64,0.0509575,0.022484853906250005,1.3,0.7,17,3D
654,13,True,True,True,True,64,0.05121463,0.02247755734375,1.3,0.7,17,3D
655,13,True,True,True,True,64,0.05179916,0.022868985,1.3,0.7,17,3D
656,14,True,True,True,True,64,0.06481476,0.024298494218749998,1.3,0.7,17,3D
657,13,True,True,True,True,64,0.04804366,0.022719831875000002,1.3,0.7,17,3D
658,14,True,True,True,True,64,0.05590324,0.02371225859375,1.3,0.7,12,3D
659,16,True,True,True,True,64,0.06065751,0.02434953125,1.3,0.7,7,3D
660,16,True,True,True,True,64,0.0646217,0.024106785625000002,1.3,0.7,17,3D
661,16,True,True,True,True,64,0.07291058,0.02459559671875,1.3,0.7,12,3D
662,17,True,True,True,True,64,0.08599,0.02573756,1.3,0.7,17,3D
663,16,True,True,True,True,64,0.06669325,0.02558910828125,1.3,0.7,12,3D
664,17,True,True,True,True,64,0.07871496,0.026514316875,1.3,0.7,12,3D
665,17,True,True,True,True,64,0.0782344,0.02757462828125,1.3,0.7,22,3D
666,19,True,True,True,True,64,0.07165901,0.02649873703125,1.3,0.7,12,3D
667,19,True,True,True,True,64,0.07176564,0.02572770453125,1.3,0.7,22,3D
668,20,True,True,True,True,64,0.0598924,0.024349510234375,1.3,0.7,22,3D
669,20,True,True,True,True,64,0.07001489,0.02574139171875,1.3,0.7,12,3D
670,21,True,True,True,True,64,0.07983417,0.0261551675,1.3,0.7,17,3D
671,20,True,True,True,True,64,0.07863557,0.026187746875,1.3,0.7,12,3D
672,21,True,True,True,True,64,0.0735435,0.02604696625,1.3,0.7,12,3D
673,21,True,True,True,True,64,0.07552297,0.02603994765625,1.3,0.7,22,3D
