accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,goodput_per_resource_proxy,known_id_accuracy,method,open_fraction,refine_rate,refine_threshold,refined,reject_rate,rejected,resource_units_proxy,seed,semantic_goodput,severity,target_openout,threshold
390,383,0.982051282051282,0.017948717948717947,7,0.5984375,0.9991861979166666,OpenCLIP-DFN5B,0.609375,best_ood:one_vs_rest,0.0026041666666666665,0.48481012658227846,0.9973958333333334,openclip_best_ood,0.25,0.390625,0.9999999988152088,250,0.0,0,790.0,2,0.5984375,mild,openout<=0.02,0.9520021461908431
384,380,0.9895833333333334,0.010416666666666666,4,0.5984375,0.9998067220052084,SigLIP2,0.6,best_ood:one_vs_rest,0.0,0.4788306451612903,0.9973958333333334,siglip2_best_ood,0.25,0.4,0.9999999991421626,256,0.0,0,793.6,0,0.59375,mild,openout<=0.02,0.8676916918427744
384,380,0.9895833333333334,0.010416666666666666,4,0.5953125,0.9999593098958334,SigLIP2,0.6,best_ood:one_vs_rest,0.0,0.920988851187591,0.9921875,siglip2_best_ood,0.25,0.003125,0.6256553277544175,2,0.396875,254,412.59999999999997,1,0.59375,mild,openout<=0.02,0.37566055800107584
384,377,0.9817708333333334,0.018229166666666668,7,0.590625,0.9998779296875,SigLIP2,0.6,best_ood:one_vs_rest,0.0,0.9170518122111407,0.984375,siglip2_best_ood,0.25,0.0015625,0.6701100571941536,1,0.3984375,255,411.1,2,0.5890625,mild,openout<=0.02,0.4201161067499466
388,384,0.9896907216494846,0.010309278350515464,4,0.42857142857142855,0.99609375,dino+siglip2+openclip,0.4330357142857143,learned_selective_risk+semantic_harq_refine,0.0,0.8751139471285323,1.0,opensemcom,0.5,0.0,0.24999988062203168,0,0.5669642857142857,508,438.8,0,0.42857142857142855,medium,openout<=0.02,0.0
385,380,0.987012987012987,0.012987012987012988,5,0.42857142857142855,0.9977366129557291,dino+siglip2+openclip,0.4296875,learned_selective_risk+semantic_harq_refine,0.0,0.850873264666368,1.0,opensemcom,0.5,0.0078125,0.6191444895586131,7,0.5625,504,446.6,1,0.42410714285714285,medium,openout<=0.02,0.3691446585485745
384,381,0.9921875,0.0078125,3,0.42857142857142855,0.9960403442382812,dino+siglip2+openclip,0.42857142857142855,learned_selective_risk+semantic_harq_refine,0.0026041666666666665,0.8664998862861041,1.0,opensemcom,0.5,0.0033482142857142855,0.24999965122697632,3,0.5680803571428571,509,439.70000000000005,2,0.4252232142857143,medium,openout<=0.02,0.0
385,379,0.9844155844155844,0.015584415584415584,6,0.42857142857142855,0.999420166015625,dino+siglip2+openclip,0.4296875,learned_risk_head_only,0.0,0.8457933496987279,1.0,opensemcom_risk_head,0.5,0.008928571428571428,0.26381193269044156,8,0.5613839285714286,503,448.1,0,0.42299107142857145,medium,openout<=0.02,0.013813094981014656
385,379,0.9844155844155844,0.015584415584415584,6,0.42745535714285715,0.9994964599609375,dino+siglip2+openclip,0.4296875,learned_risk_head_only,0.0026041666666666665,0.8486341244961935,0.9973958333333334,opensemcom_risk_head,0.5,0.0078125,0.29691344778984724,7,0.5625,504,446.6,1,0.42299107142857145,medium,openout<=0.02,0.04691539984196362
385,380,0.987012987012987,0.012987012987012988,5,0.42745535714285715,0.9985707600911459,dino+siglip2+openclip,0.4296875,learned_risk_head_only,0.005208333333333333,0.850873264666368,0.9973958333333334,opensemcom_risk_head,0.5,0.0078125,0.2935131265781812,7,0.5625,504,446.6,2,0.42410714285714285,medium,openout<=0.02,0.04351421436294833
385,382,0.9922077922077922,0.007792207792207792,3,0.42857142857142855,0.999847412109375,dino+siglip2+openclip,0.4296875,mixed_open_calibration,0.0,0.8640579054512555,1.0,opensemcom_calibrated,0.5,0.004464285714285714,0.3492877070759022,4,0.5658482142857143,507,442.09999999999997,0,0.4263392857142857,medium,openout<=0.02,0.09929176101876713
385,380,0.987012987012987,0.012987012987012988,5,0.42857142857142855,0.9997151692708334,dino+siglip2+openclip,0.4296875,mixed_open_calibration,0.0,0.3159820389156827,1.0,opensemcom_calibrated,0.5,0.5703125,0.9999999999590952,511,0.0,0,1202.6,1,0.42410714285714285,medium,openout<=0.02,0.7940237587983351
385,381,0.9896103896103896,0.01038961038961039,4,0.42857142857142855,0.9989369710286459,dino+siglip2+openclip,0.4296875,mixed_open_calibration,0.0026041666666666665,0.8531124048365427,1.0,opensemcom_calibrated,0.5,0.0078125,0.6770185760006737,7,0.5625,504,446.6,2,0.4252232142857143,medium,openout<=0.02,0.4270243738261655
388,384,0.9896907216494846,0.010309278350515464,4,0.42857142857142855,0.99609375,dino+siglip2+openclip,0.4330357142857143,semantic_harq_refine,0.0,0.8691715708465368,1.0,opensemcom_harq_refine,0.5,0.002232142857142857,0.24999988062203043,2,0.5647321428571429,506,441.8,0,0.42857142857142855,medium,openout<=0.02,0.0
385,380,0.987012987012987,0.012987012987012988,5,0.42857142857142855,0.9977366129557291,dino+siglip2+openclip,0.4296875,semantic_harq_refine,0.0,0.850873264666368,1.0,opensemcom_harq_refine,0.5,0.0078125,0.5466559489001901,7,0.5625,504,446.6,1,0.42410714285714285,medium,openout<=0.02,0.2966561178901514
384,381,0.9921875,0.0078125,3,0.42857142857142855,0.9960352579752604,dino+siglip2+openclip,0.42857142857142855,semantic_harq_refine,0.0026041666666666665,0.8664998862861041,1.0,opensemcom_harq_refine,0.5,0.0033482142857142855,0.24999965122697348,3,0.5680803571428571,509,439.70000000000005,2,0.4252232142857143,medium,openout<=0.02,0.0
385,382,0.9922077922077922,0.007792207792207792,3,0.4263392857142857,0.9997711181640625,DINOv3,0.4296875,one_vs_rest,0.0,0.8699612844454566,0.9947916666666666,dino_one_vs_rest,0.5,0.002232142857142857,0.40830831211028595,2,0.5680803571428571,509,439.1,0,0.4263392857142857,medium,openout<=0.02,0.15832580110882005
385,383,0.9948051948051948,0.005194805194805195,2,0.42745535714285715,1.0,DINOv3,0.4296875,one_vs_rest,0.0,0.8722386700068321,0.9973958333333334,dino_one_vs_rest,0.5,0.002232142857142857,0.6435987695736988,2,0.5680803571428571,509,439.1,1,0.42745535714285715,medium,openout<=0.02,0.393617387582377
385,379,0.9844155844155844,0.015584415584415584,6,0.4252232142857143,0.9997660319010416,DINOv3,0.4296875,one_vs_rest,0.0,0.8601906491148433,0.9921875,dino_one_vs_rest,0.5,0.0033482142857142855,0.37076958222793016,3,0.5669642857142857,508,440.6,2,0.42299107142857145,medium,openout<=0.02,0.12078391671193421
385,383,0.9948051948051948,0.005194805194805195,2,0.42857142857142855,0.9998779296875,OpenCLIP-DFN5B,0.4296875,best_ood:one_vs_rest,0.0,0.8752285191956124,1.0,openclip_best_ood,0.5,0.0011160714285714285,0.43259130609474644,1,0.5691964285714286,510,437.6,0,0.42745535714285715,medium,openout<=0.02,0.18259966681253864
385,382,0.9922077922077922,0.007792207792207792,3,0.42857142857142855,0.9998931884765625,OpenCLIP-DFN5B,0.4296875,best_ood:one_vs_rest,0.0,0.8699612844454566,1.0,openclip_best_ood,0.5,0.002232142857142857,0.5947636452683416,2,0.5680803571428571,509,439.1,1,0.4263392857142857,medium,openout<=0.02,0.3447702630952472
385,382,0.9922077922077922,0.007792207792207792,3,0.42745535714285715,0.9992879231770834,OpenCLIP-DFN5B,0.4296875,best_ood:one_vs_rest,0.0026041666666666665,0.3176451022783968,0.9973958333333334,openclip_best_ood,0.5,0.5703125,0.9999999999420772,511,0.0,0,1202.6,2,0.4263392857142857,medium,openout<=0.02,0.7702821734961719
385,380,0.987012987012987,0.012987012987012988,5,0.42745535714285715,0.9997406005859375,SigLIP2,0.4296875,best_ood:one_vs_rest,0.0,0.8595340420719295,0.9973958333333334,siglip2_best_ood,0.5,0.004464285714285714,0.44531578726788223,4,0.5658482142857143,507,442.09999999999997,0,0.42410714285714285,medium,openout<=0.02,0.1953229991191931
385,380,0.987012987012987,0.012987012987012988,5,0.4252232142857143,0.9998575846354166,SigLIP2,0.4296875,best_ood:one_vs_rest,0.0,0.8566275924256086,0.9921875,siglip2_best_ood,0.5,0.005580357142857143,0.7090667887642286,5,0.5647321428571429,506,443.6,1,0.42410714285714285,medium,openout<=0.02,0.45907370463240466
376,371,0.9867021276595744,0.013297872340425532,5,0.421875,0.9995473225911459,SigLIP2,0.41964285714285715,best_ood:one_vs_rest,0.0,0.8346456692913385,0.984375,siglip2_best_ood,0.5,0.012276785714285714,0.28797949588750926,11,0.5680803571428571,509,444.5,2,0.4140625,medium,openout<=0.02,0.03798768937742645
256,253,0.98828125,0.01171875,3,0.25,0.9976959228515625,dino+siglip2+openclip,0.25,learned_selective_risk+semantic_harq_refine,0.0,0.7434616514839847,1.0,opensemcom,0.75,0.0048828125,0.29507749318584175,5,0.7451171875,763,340.3,1,0.2470703125,hard,openout<=0.02,0.04507759966726643
256,254,0.9921875,0.0078125,2,0.25,0.9985809326171875,dino+siglip2+openclip,0.25,learned_selective_risk+semantic_harq_refine,0.0,0.743124634289058,1.0,opensemcom,0.75,0.005859375,0.24999987123695555,6,0.744140625,762,341.8,2,0.248046875,hard,openout<=0.02,0.0
236,233,0.9872881355932204,0.012711864406779662,3,0.25,0.9976654052734375,dino+siglip2+openclip,0.23046875,learned_risk_head_only,0.0,0.6343588347399945,1.0,opensemcom_risk_head,0.75,0.0341796875,0.25017270230338906,35,0.7353515625,753,367.3,0,0.2275390625,hard,openout<=0.02,0.00017475866363383857
256,252,0.984375,0.015625,4,0.2490234375,0.9995320638020834,dino+siglip2+openclip,0.25,learned_risk_head_only,0.0,0.7308584686774942,0.99609375,opensemcom_risk_head,0.75,0.0078125,0.25545303616672754,8,0.7421875,760,344.8,1,0.24609375,hard,openout<=0.02,0.005456269718706608
256,252,0.984375,0.015625,4,0.25,0.9992116292317709,dino+siglip2+openclip,0.25,learned_risk_head_only,0.00390625,0.7276927519491772,1.0,opensemcom_risk_head,0.75,0.0087890625,0.26255376683548093,9,0.7412109375,759,346.29999999999995,2,0.24609375,hard,openout<=0.02,0.012555778492242098
256,251,0.98046875,0.01953125,5,0.25,0.9985758463541666,dino+siglip2+openclip,0.25,mixed_open_calibration,0.0,0.721679125934445,1.0,opensemcom_calibrated,0.75,0.009765625,0.319140899245262,10,0.740234375,758,347.8,0,0.2451171875,hard,openout<=0.02,0.06915731637562736
256,252,0.984375,0.015625,4,0.25,0.9996744791666666,dino+siglip2+openclip,0.25,mixed_open_calibration,0.0,0.7372732592159157,1.0,opensemcom_calibrated,0.75,0.005859375,0.5265348899782012,6,0.744140625,762,341.8,1,0.24609375,hard,openout<=0.02,0.2765451388991384
256,254,0.9921875,0.0078125,2,0.25,0.9998677571614584,dino+siglip2+openclip,0.25,mixed_open_calibration,0.0,0.7464002350866882,1.0,opensemcom_calibrated,0.75,0.0048828125,0.40198478884091676,5,0.7451171875,763,340.3,2,0.248046875,hard,openout<=0.02,0.15200618386824108
256,253,0.98828125,0.01171875,3,0.25,0.9976959228515625,dino+siglip2+openclip,0.25,semantic_harq_refine,0.0,0.7434616514839847,1.0,opensemcom_harq_refine,0.75,0.0048828125,0.268976980333439,5,0.7451171875,763,340.3,1,0.2470703125,hard,openout<=0.02,0.018977086814863656
258,254,0.9844961240310077,0.015503875968992248,4,0.25,0.997283935546875,dino+siglip2+openclip,0.251953125,semantic_harq_refine,0.0,0.7424729611224787,1.0,opensemcom_harq_refine,0.75,0.0048828125,0.24999987123695555,5,0.7431640625,761,342.1,2,0.248046875,hard,openout<=0.02,0.0
256,255,0.99609375,0.00390625,1,0.2490234375,0.9998575846354166,DINOv3,0.25,one_vs_rest,0.0,0.7593805836807623,0.99609375,dino_one_vs_rest,0.75,0.001953125,0.46416186338762355,2,0.748046875,766,335.8,0,0.2490234375,hard,openout<=0.02,0.2142304988162021
256,254,0.9921875,0.0078125,2,0.25,0.9998881022135416,DINOv3,0.25,one_vs_rest,0.0,0.7497048406139316,1.0,dino_one_vs_rest,0.75,0.00390625,0.387363351203775,4,0.74609375,764,338.79999999999995,1,0.248046875,hard,openout<=0.02,0.13741960671700199
256,252,0.984375,0.015625,4,0.2470703125,0.9999593098958334,DINOv3,0.25,one_vs_rest,0.0,0.7438016528925621,0.98828125,dino_one_vs_rest,0.75,0.00390625,0.3851762964727048,4,0.74609375,764,338.79999999999995,2,0.24609375,hard,openout<=0.02,0.13522304536810195
256,254,0.9921875,0.0078125,2,0.25,0.9996287027994791,OpenCLIP-DFN5B,0.25,best_ood:one_vs_rest,0.0,0.7497048406139316,1.0,openclip_best_ood,0.75,0.00390625,0.30628504585063016,4,0.74609375,764,338.79999999999995,0,0.248046875,hard,openout<=0.02,0.05631116590672207
256,254,0.9921875,0.0078125,2,0.25,0.9998779296875,OpenCLIP-DFN5B,0.25,best_ood:one_vs_rest,0.0,0.7464002350866882,1.0,openclip_best_ood,0.75,0.0048828125,0.5761280885774368,5,0.7451171875,763,340.3,1,0.248046875,hard,openout<=0.02,0.32614742287221854
256,254,0.9921875,0.0078125,2,0.25,0.99993896484375,OpenCLIP-DFN5B,0.25,best_ood:one_vs_rest,0.0,0.7530388378298251,1.0,openclip_best_ood,0.75,0.0029296875,0.501334318195605,3,0.7470703125,765,337.3,2,0.248046875,hard,openout<=0.02,0.2513677034437161
256,254,0.9921875,0.0078125,2,0.2490234375,0.9997406005859375,SigLIP2,0.25,best_ood:one_vs_rest,0.0,0.7366589327146171,0.99609375,siglip2_best_ood,0.75,0.0078125,0.2818410777627006,8,0.7421875,760,344.8,0,0.248046875,hard,openout<=0.02,0.031868590940352444
256,252,0.984375,0.015625,4,0.2470703125,0.9999033610026041,SigLIP2,0.25,best_ood:one_vs_rest,0.0,0.734051849694145,0.98828125,siglip2_best_ood,0.75,0.0068359375,0.45470478831391614,7,0.7431640625,761,343.3,1,0.24609375,hard,openout<=0.02,0.2047325600837937
246,243,0.9878048780487805,0.012195121951219513,3,0.2470703125,0.9997304280598959,SigLIP2,0.240234375,best_ood:one_vs_rest,0.0,0.7109420713867759,0.98828125,siglip2_best_ood,0.75,0.01171875,0.2672221434986344,12,0.748046875,766,341.8,2,0.2373046875,hard,openout<=0.02,0.017256908564006704
93,92,0.989247311827957,0.010752688172043012,1,0.08984375,0.9994635193133047,dino+siglip2+openclip,0.0908203125,learned_selective_risk+semantic_harq_refine,0.0,0.4789172306090577,1.0,opensemcom,0.91,0.00390625,0.14333816809294814,4,0.9052734375,927,192.10000000000002,1,0.08984375,extreme,openout<=0.02,0.0
82,82,1.0,0.0,0,0.08984375,0.9997200970330286,dino+siglip2+openclip,0.080078125,learned_risk_head_only,0.0,0.38917892738490745,1.0,opensemcom_risk_head,0.91,0.0224609375,0.21344919909024612,23,0.8974609375,919,210.70000000000002,0,0.080078125,extreme,openout<=0.02,6.175447488203645e-05
82,82,1.0,0.0,0,0.08984375,0.9998717111401381,dino+siglip2+openclip,0.080078125,learned_risk_head_only,0.0,0.38917892738490745,1.0,opensemcom_risk_head,0.91,0.0224609375,0.22846070367028004,23,0.8974609375,919,210.70000000000002,1,0.080078125,extreme,openout<=0.02,0.00012127000023610894
72,71,0.9861111111111112,0.013888888888888888,1,0.08984375,0.9988220750139951,dino+siglip2+openclip,0.0703125,learned_risk_head_only,0.010869565217391304,0.33938814531548755,1.0,opensemcom_risk_head,0.91,0.02734375,0.16973930313160962,28,0.90234375,924,209.20000000000002,2,0.0693359375,extreme,openout<=0.02,6.20455937678344e-05
82,82,1.0,0.0,0,0.08984375,0.9999183616346333,dino+siglip2+openclip,0.080078125,mixed_open_calibration,0.0,0.42224510813594235,1.0,opensemcom_calibrated,0.91,0.01171875,0.09826710046471752,12,0.908203125,930,194.2,0,0.080078125,extreme,openout<=0.02,0.0011266437151686928
93,92,0.989247311827957,0.010752688172043012,1,0.08984375,0.9999766747527524,dino+siglip2+openclip,0.0908203125,mixed_open_calibration,0.0,0.4943578721117678,1.0,opensemcom_calibrated,0.91,0.0,0.12464563111365606,0,0.9091796875,931,186.10000000000002,1,0.08984375,extreme,openout<=0.02,0.06209824925633994
82,82,1.0,0.0,0,0.08984375,0.9997784101511477,dino+siglip2+openclip,0.080078125,mixed_open_calibration,0.0,0.42224510813594235,1.0,opensemcom_calibrated,0.91,0.01171875,0.07574482369788721,12,0.908203125,930,194.2,2,0.080078125,extreme,openout<=0.02,0.0034572605126607044
82,81,0.9878048780487805,0.012195121951219513,1,0.0888671875,0.9999416868818809,DINOv3,0.080078125,one_vs_rest,0.0,0.4170957775489187,0.9891304347826086,dino_one_vs_rest,0.91,0.01171875,0.09293946587437597,12,0.908203125,930,194.2,0,0.0791015625,extreme,openout<=0.02,0.00341562394861576
82,81,0.9878048780487805,0.012195121951219513,1,0.0888671875,1.0,DINOv3,0.080078125,one_vs_rest,0.0,0.4269899841855561,0.9891304347826086,dino_one_vs_rest,0.91,0.0087890625,0.0835542735856061,9,0.9111328125,933,189.70000000000002,1,0.0791015625,extreme,openout<=0.02,0.0048609050628310516
82,82,1.0,0.0,0,0.0888671875,0.9999766747527524,DINOv3,0.080078125,one_vs_rest,0.0,0.4288702928870293,0.9891304347826086,dino_one_vs_rest,0.91,0.009765625,0.07832285721113733,10,0.91015625,932,191.2,2,0.080078125,extreme,openout<=0.02,0.0049410498664335615
82,82,1.0,0.0,0,0.08984375,0.9999066990110095,OpenCLIP-DFN5B,0.080078125,best_ood:one_vs_rest,0.0,0.4288702928870293,1.0,openclip_best_ood,0.91,0.009765625,0.07561556208171807,10,0.91015625,932,191.2,0,0.080078125,extreme,openout<=0.02,0.002509152957674627
82,82,1.0,0.0,0,0.08984375,0.9999766747527524,OpenCLIP-DFN5B,0.080078125,best_ood:one_vs_rest,0.0,0.4288702928870293,1.0,openclip_best_ood,0.91,0.009765625,0.0513938985838519,10,0.91015625,932,191.2,1,0.080078125,extreme,openout<=0.02,0.0013938985838518952
82,82,1.0,0.0,0,0.08984375,0.9998250606456428,OpenCLIP-DFN5B,0.080078125,best_ood:one_vs_rest,0.0,0.4288702928870293,1.0,openclip_best_ood,0.91,0.009765625,0.052844965227860044,10,0.91015625,932,191.2,2,0.080078125,extreme,openout<=0.02,0.0028449652278600395
82,82,1.0,0.0,0,0.08984375,0.9995568203022952,SigLIP2,0.080078125,best_ood:one_vs_rest,0.0,0.4190086867654574,1.0,siglip2_best_ood,0.91,0.0126953125,0.11857142697748115,13,0.9072265625,929,195.7,0,0.080078125,extreme,openout<=0.02,0.007932784294298409
93,92,0.989247311827957,0.010752688172043012,1,0.08984375,1.0,SigLIP2,0.0908203125,best_ood:one_vs_rest,0.0,0.4943578721117678,1.0,siglip2_best_ood,0.91,0.0,0.30063111285722655,0,0.9091796875,931,186.10000000000002,1,0.08984375,extreme,openout<=0.02,0.25063111285722656
93,92,0.989247311827957,0.010752688172043012,1,0.08984375,0.9999766747527524,SigLIP2,0.0908203125,best_ood:one_vs_rest,0.0,0.49040511727078895,1.0,siglip2_best_ood,0.91,0.0009765625,0.2653668158853343,1,0.908203125,930,187.6,2,0.08984375,extreme,openout<=0.02,0.21255396629896472
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,learned_selective_risk+semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom,0.25,0.0015625,0.24999951042100452,1,0.3984375,255,411.1,0,0.6,mild,openout<=0.05,0.0
403,384,0.9528535980148883,0.04714640198511166,19,0.6,0.9937642415364584,dino+siglip2+openclip,0.6296875,learned_selective_risk+semantic_harq_refine,0.0026041666666666665,0.490923037586295,1.0,opensemcom,0.25,0.3703125,0.9999999582748195,237,0.0,0,782.2,1,0.6,mild,openout<=0.05,0.9842907505265274
390,383,0.982051282051282,0.017948717948717947,7,0.6,0.9971771240234375,dino+siglip2+openclip,0.609375,learned_selective_risk+semantic_harq_refine,0.0026041666666666665,0.48481012658227846,1.0,opensemcom,0.25,0.390625,0.9999998976631478,250,0.0,0,790.0,2,0.5984375,mild,openout<=0.05,0.965561536101295
390,384,0.9846153846153847,0.015384615384615385,6,0.6,0.99993896484375,dino+siglip2+openclip,0.609375,learned_risk_head_only,0.0,0.9153754469606674,1.0,opensemcom_risk_head,0.25,0.0046875,0.9198606377839964,3,0.3859375,247,419.5,0,0.6,mild,openout<=0.05,0.6698616510629576
403,383,0.9503722084367245,0.04962779156327544,20,0.5984375,0.9991658528645834,dino+siglip2+openclip,0.6296875,learned_risk_head_only,0.005208333333333333,0.48964459217591405,0.9973958333333334,opensemcom_risk_head,0.25,0.3703125,0.9999997615814209,237,0.0,0,782.2,1,0.5984375,mild,openout<=0.05,0.9966926813125611
397,383,0.964735516372796,0.03526448362720403,14,0.5984375,0.9984944661458334,dino+siglip2+openclip,0.6203125,learned_risk_head_only,0.0026041666666666665,0.4874013743955205,0.9973958333333334,opensemcom_risk_head,0.25,0.3796875,0.9999996423721313,243,0.0,0,785.8,2,0.5984375,mild,openout<=0.05,0.9994212722778321
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,mixed_open_calibration,0.0,0.9340792994405254,1.0,opensemcom_calibrated,0.25,0.0015625,0.44975405363027643,1,0.3984375,255,411.1,0,0.6,mild,openout<=0.05,0.1997568314536327
397,384,0.9672544080604534,0.0327455919395466,13,0.6,0.99957275390625,dino+siglip2+openclip,0.6203125,mixed_open_calibration,0.0,0.4886739628404174,1.0,opensemcom_calibrated,0.25,0.3796875,0.9999999999964924,243,0.0,0,785.8,1,0.6,mild,openout<=0.05,0.967575681411221
390,383,0.982051282051282,0.017948717948717947,7,0.6,0.99908447265625,dino+siglip2+openclip,0.609375,mixed_open_calibration,0.0026041666666666665,0.48481012658227846,1.0,opensemcom_calibrated,0.25,0.390625,0.9999999985568071,250,0.0,0,790.0,2,0.5984375,mild,openout<=0.05,0.9569001861258501
384,384,1.0,0.0,0,0.6,1.0,dino+siglip2+openclip,0.6,semantic_harq_refine,0.0,0.9340792994405254,1.0,opensemcom_harq_refine,0.25,0.0015625,0.24999951042100077,1,0.3984375,255,411.1,0,0.6,mild,openout<=0.05,0.0
403,384,0.9528535980148883,0.04714640198511166,19,0.6,0.9937642415364584,dino+siglip2+openclip,0.6296875,semantic_harq_refine,0.0026041666666666665,0.490923037586295,1.0,opensemcom_harq_refine,0.25,0.3703125,0.9999999582748195,237,0.0,0,782.2,1,0.6,mild,openout<=0.05,0.9842896595952796
390,383,0.982051282051282,0.017948717948717947,7,0.6,0.9971669514973959,dino+siglip2+openclip,0.609375,semantic_harq_refine,0.0026041666666666665,0.48481012658227846,1.0,opensemcom_harq_refine,0.25,0.390625,0.9999998976631478,250,0.0,0,790.0,2,0.5984375,mild,openout<=0.05,0.9655615305250786
384,382,0.9947916666666666,0.005208333333333333,2,0.596875,0.9999898274739584,DINOv3,0.6,one_vs_rest,0.0,0.9060721062618595,0.9947916666666666,dino_one_vs_rest,0.25,0.0125,0.9493115539944347,8,0.3875,248,421.6,0,0.596875,mild,openout<=0.05,0.6993250306684891
384,383,0.9973958333333334,0.0026041666666666665,1,0.5984375,1.0,DINOv3,0.6,one_vs_rest,0.0,0.924897367785559,0.9973958333333334,dino_one_vs_rest,0.25,0.0046875,0.6692695356539686,3,0.3953125,253,414.1,1,0.5984375,mild,openout<=0.05,0.4192826309580401
390,381,0.9769230769230769,0.023076923076923078,9,0.5953125,0.999969482421875,DINOv3,0.609375,one_vs_rest,0.0,0.48227848101265824,0.9921875,dino_one_vs_rest,0.25,0.390625,0.9999999053531686,250,0.0,0,790.0,2,0.5953125,mild,openout<=0.05,0.9331448869547901
384,384,1.0,0.0,0,0.6,1.0,OpenCLIP-DFN5B,0.6,best_ood:one_vs_rest,0.0,0.9273122434194638,1.0,openclip_best_ood,0.25,0.0046875,0.5061142995012269,3,0.3953125,253,414.1,0,0.6,mild,openout<=0.05,0.2561195457255636
390,384,0.9846153846153847,0.015384615384615385,6,0.6,0.99847412109375,OpenCLIP-DFN5B,0.609375,best_ood:one_vs_rest,0.0,0.4860759493670886,1.0,openclip_best_ood,0.25,0.390625,0.9999999998925508,250,0.0,0,790.0,1,0.6,mild,openout<=0.05,0.9104905359628849
390,383,0.982051282051282,0.017948717948717947,7,0.5984375,0.9991861979166666,OpenCLIP-DFN5B,0.609375,best_ood:one_vs_rest,0.0026041666666666665,0.48481012658227846,0.9973958333333334,openclip_best_ood,0.25,0.390625,0.9999999988152088,250,0.0,0,790.0,2,0.5984375,mild,openout<=0.05,0.9520021461908431
397,383,0.964735516372796,0.03526448362720403,14,0.5984375,0.9998067220052084,SigLIP2,0.6203125,best_ood:one_vs_rest,0.0,0.4874013743955205,0.9973958333333334,siglip2_best_ood,0.25,0.3796875,0.9999999991421626,243,0.0,0,785.8,0,0.5984375,mild,openout<=0.05,0.9744314717038725
390,381,0.9769230769230769,0.023076923076923078,9,0.5953125,0.9999593098958334,SigLIP2,0.609375,best_ood:one_vs_rest,0.0,0.48227848101265824,0.9921875,siglip2_best_ood,0.25,0.390625,0.9999999998896709,250,0.0,0,790.0,1,0.5953125,mild,openout<=0.05,0.8730925770370364
390,378,0.9692307692307692,0.03076923076923077,12,0.590625,0.9998779296875,SigLIP2,0.609375,best_ood:one_vs_rest,0.0,0.47848101265822784,0.984375,siglip2_best_ood,0.25,0.390625,0.9999999997432678,250,0.0,0,790.0,2,0.590625,mild,openout<=0.05,0.8955935394418693
388,384,0.9896907216494846,0.010309278350515464,4,0.42857142857142855,0.99609375,dino+siglip2+openclip,0.4330357142857143,learned_selective_risk+semantic_harq_refine,0.0,0.8751139471285323,1.0,opensemcom,0.5,0.0,0.24999988062203168,0,0.5669642857142857,508,438.8,0,0.42857142857142855,medium,openout<=0.05,0.0
403,383,0.9503722084367245,0.04962779156327544,20,0.42857142857142855,0.9977366129557291,dino+siglip2+openclip,0.4497767857142857,learned_selective_risk+semantic_harq_refine,0.0,0.32136264473905013,1.0,opensemcom,0.5,0.5502232142857143,0.9999999582455468,493,0.0,0,1191.8000000000002,1,0.42745535714285715,medium,openout<=0.05,0.9489518768651042
403,383,0.9503722084367245,0.04962779156327544,20,0.42857142857142855,0.9960403442382812,dino+siglip2+openclip,0.4497767857142857,learned_selective_risk+semantic_harq_refine,0.0026041666666666665,0.32136264473905013,1.0,opensemcom,0.5,0.5502232142857143,0.9999999177134934,493,0.0,0,1191.8000000000002,2,0.42745535714285715,medium,openout<=0.05,0.8949942769882933
394,384,0.9746192893401016,0.025380710659898477,10,0.42857142857142855,0.999420166015625,dino+siglip2+openclip,0.43973214285714285,learned_risk_head_only,0.0,0.8586762075134169,1.0,opensemcom_risk_head,0.5,0.002232142857142857,0.6578751802444469,2,0.5580357142857143,500,447.2,0,0.42857142857142855,medium,openout<=0.05,0.40787634253502003
394,380,0.9644670050761421,0.03553299492385787,14,0.42745535714285715,0.9994964599609375,dino+siglip2+openclip,0.43973214285714285,learned_risk_head_only,0.0026041666666666665,0.8329679964927662,0.9973958333333334,opensemcom_risk_head,0.5,0.008928571428571428,0.9728501230478294,8,0.5513392857142857,494,456.20000000000005,1,0.42410714285714285,medium,openout<=0.05,0.7228520750999458
394,382,0.9695431472081218,0.030456852791878174,12,0.42745535714285715,0.9985707600911459,dino+siglip2+openclip,0.43973214285714285,learned_risk_head_only,0.005208333333333333,0.8542039355992844,0.9973958333333334,opensemcom_risk_head,0.5,0.002232142857142857,0.6613867729902273,2,0.5580357142857143,500,447.2,2,0.4263392857142857,medium,openout<=0.05,0.41138786077499445
394,384,0.9746192893401016,0.025380710659898477,10,0.42857142857142855,0.999847412109375,dino+siglip2+openclip,0.43973214285714285,mixed_open_calibration,0.0,0.761602538675129,1.0,opensemcom_calibrated,0.5,0.044642857142857144,0.9939300662350466,40,0.515625,462,504.2,0,0.42857142857142855,medium,openout<=0.05,0.7439341201779116
