task,target_openout,resource_budget,method,n_seeds,semantic_goodput_mean,semantic_goodput_std,semantic_goodput_ci95,accepted_open_outage_mean,accepted_open_outage_std,accepted_open_outage_ci95,coverage_mean,coverage_std,coverage_ci95,accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_known_accuracy_ci95,accepted_mean,accepted_std,accepted_ci95,resource_per_sample_mean,resource_per_sample_std,resource_per_sample_ci95,goodput_per_resource_mean,goodput_per_resource_std,goodput_per_resource_ci95,latency_per_sample_mean,latency_per_sample_std,latency_per_sample_ci95,goodput_per_latency_mean,goodput_per_latency_std,goodput_per_latency_ci95,retransmission_rate_mean,retransmission_rate_std,retransmission_rate_ci95,refine_rate_mean,refine_rate_std,refine_rate_ci95,reject_rate_mean,reject_rate_std,reject_rate_ci95,accuracy_mean,accuracy_std,accuracy_ci95,auroc_mean,auroc_std,auroc_ci95,fpr95_mean,fpr95_std,fpr95_ci95
full-open-medium,0.05,0.6,witt_context_style,5,0.38482142857142854,0.00862341239825084,0.00755875423763732,0.004061799875675997,0.0033785661248960635,0.0029614437805242917,0.38638392857142856,0.00817860310739343,0.0071688617035761066,0.995938200124324,0.003378566124896042,0.0029614437805242726,346.2,7.328028384224504,6.423300086404184,0.6022991071428571,0.010632184039611465,0.009319520214648942,0.6388793942836863,0.003592341272144332,0.0031488259588939764,0.5091071428571429,0.006542882485914764,0.005735089362860902,0.7558021223899762,0.007517021099057134,0.006588959504990437,0.0,0.0,0.0,0.0,0.0,0.0,0.6136160714285714,0.008178603107393422,0.007168861703576099,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.6,ensemble_detector,5,0.3845982142857143,0.013773424793727567,0.012072939135728296,0.0035434449369408294,0.003393838460519957,0.002974830572931337,0.3859375,0.012783768806496749,0.01120546741550749,0.9964565550630592,0.0033938384605199366,0.002974830572931319,345.8,11.454256850621082,10.040098804294706,0.52453125,0.014062145687146432,0.012326014157058245,0.7330770067066307,0.006956894082172699,0.0060979865273616315,0.5087499999999999,0.010227015045197397,0.008964373932405989,0.7557718917262264,0.012234494625854958,0.010724007368276877,0.0,0.0,0.0,0.0,0.0,0.0,0.6140625,0.01278376880649675,0.011205467415507491,0.9841517857142856,0.005657942792694892,0.004959405521330146,0.9987831956181228,0.0010340721591764546,0.0009064042114909457,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.6,dino_detector,5,0.3839285714285714,0.012352647110032746,0.010827572586919021,0.00965433066519355,0.007190579914909472,0.006302821191053835,0.38772321428571427,0.014130539763853946,0.012385964208530569,0.9903456693348065,0.007190579914909476,0.006302821191053839,347.4,12.660963628413123,11.09782393084338,0.44895089285714296,0.012717485787468553,0.011147367787677514,0.8551018881419343,0.005724094190974618,0.005017389778487316,0.5101785714285715,0.011304431811083144,0.009908771366824443,0.7524103230396,0.008402209809933713,0.007364861620121128,0.0,0.0,0.0,0.0,0.0,0.0,0.6122767857142858,0.014130539763853924,0.012385964208530548,0.9660714285714285,0.009555292318305356,0.008375583002096034,0.9921142245835265,0.0026613896921440267,0.0023328109203705023,0.01746707846096955,0.011691635340677697,0.010248170224838543
full-open-medium,0.05,0.6,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.00727589554152082,0.0063776036349870524,0.9125067777233081,0.00975470203736756,0.008550373327477346,0.3883954397912394,0.056139593792256685,0.04920852359589477
full-open-medium,0.05,0.8,opensemcom_progressive,5,0.41540178571428577,0.0029947338984372338,0.0026250000000000136,0.006932044214603822,0.004457527097105978,0.003907194771465099,0.41830357142857144,0.0027789954459796155,0.0024358969087381237,0.9930679557853962,0.00445752709710595,0.003907194771465074,374.8,2.4899799195977463,2.1825636302293683,0.4764732142857143,0.002501095901381644,0.0021923072178643022,0.8718244282720221,0.0038428764103135287,0.0033684296899758382,0.5346428571428572,0.0022231963567836944,0.0019487175269905005,0.7769665926667584,0.0036126928608868725,0.0031666649129583253,0.0,0.0,0.0,0.0,0.0,0.0,0.5816964285714286,0.00277899544597964,0.0024358969087381454,0.5345982142857142,0.23770749445006903,0.20835980560979125,0.9983797213577791,0.0012597930663603737,0.001104257310114162,0.0031331806282722517,0.0034095548387116916,0.002988606585810088
full-open-medium,0.05,0.8,opensemcom_receiver_only,5,0.3881696428571429,0.008329512570109495,0.007301139679871895,0.0028811766155154217,0.0028672198542821917,0.0025132290122399127,0.38928571428571435,0.007946867463802633,0.006965736456039662,0.9971188233844845,0.002867219854282183,0.002513229012239905,348.8,7.12039324756716,6.241299864611538,0.5282142857142856,0.008741554210182908,0.007662310101643638,0.7348253341787092,0.004031234997340485,0.003533533271033167,0.5114285714285715,0.006357493971042112,0.005572589164831734,0.7589239533886426,0.007050599375029515,0.006180122837995942,0.0,0.0,0.0,0.0,0.0,0.0,0.6107142857142858,0.007946867463802637,0.006965736456039665,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
full-open-medium,0.05,0.8,opensemcom_no_channel,5,0.38638392857142856,0.006382133239060611,0.0055941864354881726,0.002898628655106412,0.002898745549500072,0.0025408625024776,0.3875,0.005712716023245406,0.005007416374738566,0.9971013713448936,0.0028987455495000634,0.002540862502477592,347.2,5.118593556827891,4.4866450717657615,0.52625,0.006283987625569957,0.005508158012212432,0.7341908086272374,0.003656620872928002,0.00320516951320616,0.51,0.0045701728185963625,0.004005933099790886,0.757575874967851,0.005834823928409006,0.0051144486727406424,0.0,0.0,0.0,0.0,0.0,0.0,0.6125,0.005712716023245417,0.005007416374738577,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
full-open-medium,0.05,0.8,fixed_refine_all,5,0.38482142857142854,0.00862341239825084,0.00755875423763732,0.004061799875675997,0.0033785661248960635,0.0029614437805242917,0.38638392857142856,0.00817860310739343,0.0071688617035761066,0.995938200124324,0.003378566124896042,0.0029614437805242726,346.2,7.328028384224504,6.423300086404184,0.6795758928571429,0.012267904661090161,0.010753292555364174,0.5662327862194281,0.003000693422426774,0.0026302237530956415,0.5091071428571429,0.006542882485914764,0.005735089362860902,0.7558021223899762,0.007517021099057134,0.006588959504990437,0.0,0.0,0.0,0.0,0.0,0.0,0.6136160714285714,0.008178603107393422,0.007168861703576099,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.8,witt_context_style,5,0.38482142857142854,0.00862341239825084,0.00755875423763732,0.004061799875675997,0.0033785661248960635,0.0029614437805242917,0.38638392857142856,0.00817860310739343,0.0071688617035761066,0.995938200124324,0.003378566124896042,0.0029614437805242726,346.2,7.328028384224504,6.423300086404184,0.6022991071428571,0.010632184039611465,0.009319520214648942,0.6388793942836863,0.003592341272144332,0.0031488259588939764,0.5091071428571429,0.006542882485914764,0.005735089362860902,0.7558021223899762,0.007517021099057134,0.006588959504990437,0.0,0.0,0.0,0.0,0.0,0.0,0.6136160714285714,0.008178603107393422,0.007168861703576099,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.8,ensemble_detector,5,0.3845982142857143,0.013773424793727567,0.012072939135728296,0.0035434449369408294,0.003393838460519957,0.002974830572931337,0.3859375,0.012783768806496749,0.01120546741550749,0.9964565550630592,0.0033938384605199366,0.002974830572931319,345.8,11.454256850621082,10.040098804294706,0.52453125,0.014062145687146432,0.012326014157058245,0.7330770067066307,0.006956894082172699,0.0060979865273616315,0.5087499999999999,0.010227015045197397,0.008964373932405989,0.7557718917262264,0.012234494625854958,0.010724007368276877,0.0,0.0,0.0,0.0,0.0,0.0,0.6140625,0.01278376880649675,0.011205467415507491,0.9841517857142856,0.005657942792694892,0.004959405521330146,0.9987831956181228,0.0010340721591764546,0.0009064042114909457,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.8,dino_detector,5,0.3839285714285714,0.012352647110032746,0.010827572586919021,0.00965433066519355,0.007190579914909472,0.006302821191053835,0.38772321428571427,0.014130539763853946,0.012385964208530569,0.9903456693348065,0.007190579914909476,0.006302821191053839,347.4,12.660963628413123,11.09782393084338,0.44895089285714296,0.012717485787468553,0.011147367787677514,0.8551018881419343,0.005724094190974618,0.005017389778487316,0.5101785714285715,0.011304431811083144,0.009908771366824443,0.7524103230396,0.008402209809933713,0.007364861620121128,0.0,0.0,0.0,0.0,0.0,0.0,0.6122767857142858,0.014130539763853924,0.012385964208530548,0.9660714285714285,0.009555292318305356,0.008375583002096034,0.9921142245835265,0.0026613896921440267,0.0023328109203705023,0.01746707846096955,0.011691635340677697,0.010248170224838543
full-open-medium,0.05,0.8,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.00727589554152082,0.0063776036349870524,0.9125067777233081,0.00975470203736756,0.008550373327477346,0.3883954397912394,0.056139593792256685,0.04920852359589477
full-open-medium,0.05,1.0,opensemcom_progressive,5,0.41540178571428577,0.0029947338984372338,0.0026250000000000136,0.006932044214603822,0.004457527097105978,0.003907194771465099,0.41830357142857144,0.0027789954459796155,0.0024358969087381237,0.9930679557853962,0.00445752709710595,0.003907194771465074,374.8,2.4899799195977463,2.1825636302293683,0.4764732142857143,0.002501095901381644,0.0021923072178643022,0.8718244282720221,0.0038428764103135287,0.0033684296899758382,0.5346428571428572,0.0022231963567836944,0.0019487175269905005,0.7769665926667584,0.0036126928608868725,0.0031666649129583253,0.0,0.0,0.0,0.0,0.0,0.0,0.5816964285714286,0.00277899544597964,0.0024358969087381454,0.5345982142857142,0.23770749445006903,0.20835980560979125,0.9983797213577791,0.0012597930663603737,0.001104257310114162,0.0031331806282722517,0.0034095548387116916,0.002988606585810088
full-open-medium,0.05,1.0,opensemcom_receiver_only,5,0.3881696428571429,0.008329512570109495,0.007301139679871895,0.0028811766155154217,0.0028672198542821917,0.0025132290122399127,0.38928571428571435,0.007946867463802633,0.006965736456039662,0.9971188233844845,0.002867219854282183,0.002513229012239905,348.8,7.12039324756716,6.241299864611538,0.5282142857142856,0.008741554210182908,0.007662310101643638,0.7348253341787092,0.004031234997340485,0.003533533271033167,0.5114285714285715,0.006357493971042112,0.005572589164831734,0.7589239533886426,0.007050599375029515,0.006180122837995942,0.0,0.0,0.0,0.0,0.0,0.0,0.6107142857142858,0.007946867463802637,0.006965736456039665,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
full-open-medium,0.05,1.0,opensemcom_no_channel,5,0.38638392857142856,0.006382133239060611,0.0055941864354881726,0.002898628655106412,0.002898745549500072,0.0025408625024776,0.3875,0.005712716023245406,0.005007416374738566,0.9971013713448936,0.0028987455495000634,0.002540862502477592,347.2,5.118593556827891,4.4866450717657615,0.52625,0.006283987625569957,0.005508158012212432,0.7341908086272374,0.003656620872928002,0.00320516951320616,0.51,0.0045701728185963625,0.004005933099790886,0.757575874967851,0.005834823928409006,0.0051144486727406424,0.0,0.0,0.0,0.0,0.0,0.0,0.6125,0.005712716023245417,0.005007416374738577,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
full-open-medium,0.05,1.0,fixed_refine_all,5,0.38482142857142854,0.00862341239825084,0.00755875423763732,0.004061799875675997,0.0033785661248960635,0.0029614437805242917,0.38638392857142856,0.00817860310739343,0.0071688617035761066,0.995938200124324,0.003378566124896042,0.0029614437805242726,346.2,7.328028384224504,6.423300086404184,0.6795758928571429,0.012267904661090161,0.010753292555364174,0.5662327862194281,0.003000693422426774,0.0026302237530956415,0.5091071428571429,0.006542882485914764,0.005735089362860902,0.7558021223899762,0.007517021099057134,0.006588959504990437,0.0,0.0,0.0,0.0,0.0,0.0,0.6136160714285714,0.008178603107393422,0.007168861703576099,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,1.0,witt_context_style,5,0.38482142857142854,0.00862341239825084,0.00755875423763732,0.004061799875675997,0.0033785661248960635,0.0029614437805242917,0.38638392857142856,0.00817860310739343,0.0071688617035761066,0.995938200124324,0.003378566124896042,0.0029614437805242726,346.2,7.328028384224504,6.423300086404184,0.6022991071428571,0.010632184039611465,0.009319520214648942,0.6388793942836863,0.003592341272144332,0.0031488259588939764,0.5091071428571429,0.006542882485914764,0.005735089362860902,0.7558021223899762,0.007517021099057134,0.006588959504990437,0.0,0.0,0.0,0.0,0.0,0.0,0.6136160714285714,0.008178603107393422,0.007168861703576099,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,1.0,ensemble_detector,5,0.3845982142857143,0.013773424793727567,0.012072939135728296,0.0035434449369408294,0.003393838460519957,0.002974830572931337,0.3859375,0.012783768806496749,0.01120546741550749,0.9964565550630592,0.0033938384605199366,0.002974830572931319,345.8,11.454256850621082,10.040098804294706,0.52453125,0.014062145687146432,0.012326014157058245,0.7330770067066307,0.006956894082172699,0.0060979865273616315,0.5087499999999999,0.010227015045197397,0.008964373932405989,0.7557718917262264,0.012234494625854958,0.010724007368276877,0.0,0.0,0.0,0.0,0.0,0.0,0.6140625,0.01278376880649675,0.011205467415507491,0.9841517857142856,0.005657942792694892,0.004959405521330146,0.9987831956181228,0.0010340721591764546,0.0009064042114909457,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,1.0,dino_detector,5,0.3839285714285714,0.012352647110032746,0.010827572586919021,0.00965433066519355,0.007190579914909472,0.006302821191053835,0.38772321428571427,0.014130539763853946,0.012385964208530569,0.9903456693348065,0.007190579914909476,0.006302821191053839,347.4,12.660963628413123,11.09782393084338,0.44895089285714296,0.012717485787468553,0.011147367787677514,0.8551018881419343,0.005724094190974618,0.005017389778487316,0.5101785714285715,0.011304431811083144,0.009908771366824443,0.7524103230396,0.008402209809933713,0.007364861620121128,0.0,0.0,0.0,0.0,0.0,0.0,0.6122767857142858,0.014130539763853924,0.012385964208530548,0.9660714285714285,0.009555292318305356,0.008375583002096034,0.9921142245835265,0.0026613896921440267,0.0023328109203705023,0.01746707846096955,0.011691635340677697,0.010248170224838543
full-open-medium,0.05,1.0,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.00727589554152082,0.0063776036349870524,0.9125067777233081,0.00975470203736756,0.008550373327477346,0.3883954397912394,0.056139593792256685,0.04920852359589477
full-open-mild,0.05,0.3,opensemcom_progressive,5,0.39,0.018408345593778918,0.016135626343591367,0.0016403361344537813,0.002247254285886681,0.001969805231620383,0.39062499999999994,0.01798572567690833,0.015765183653386333,0.9983596638655463,0.002247254285886678,0.0019698052316203802,250.0,11.510864433221338,10.089717538167259,0.4515625,0.016187153109217516,0.014188665288047719,0.8633912504370619,0.009792728530116378,0.008583705017988393,0.5125,0.01438858054152671,0.012612146922709108,0.7606528191087417,0.014450011189949255,0.01266599326017279,0.0,0.0,0.0,0.0,0.0,0.0,0.609375,0.017985725676908364,0.015765183653386364,0.7503124999999999,0.20654098791160075,0.18104115813123822,0.9978273360555263,0.0025678976647251356,0.0022508615451346395,0.004178912689841838,0.004742491955803854,0.004156977483201952
full-open-mild,0.05,0.3,dino_detector,5,0.3628125,0.018100738071968242,0.015865996462561073,0.004179550058641646,0.005833747164626085,0.005113504847671028,0.364375,0.0190535327268987,0.01670115780043407,0.9958204499413583,0.0058337471646261,0.0051135048476710415,233.2,12.194260945215172,10.68874099227781,0.42793749999999997,0.017148179454208847,0.015031042020390677,0.8475539346781149,0.009405214699035408,0.008244034168729172,0.4915,0.015242826181518928,0.013360926240347229,0.7378310590446298,0.014413372602141542,0.012633878121981235,0.0,0.0,0.0,0.0,0.0,0.0,0.635625,0.019053532726898678,0.016701157800434054,0.9728125000000001,0.010340870067358919,0.009064172259506089,0.9915370910479748,0.004023306731378057,0.003526583839511978,0.016936574482189708,0.012132422358079932,0.010634537080766768
full-open-mild,0.05,0.3,fixed_refine_all,5,0.17781249999999998,0.020173805339474264,0.017683120040733767,0.0017094017094017096,0.003822338423076564,0.0033504273504273508,0.178125,0.020252314682524572,0.017751936514082068,0.9982905982905983,0.00382233842307655,0.0033504273504273386,114.0,12.96148139681572,11.36123936901252,0.36718750000000006,0.030378472023786834,0.026627904771123083,0.48328276313906554,0.014798959067404934,0.012971859560614094,0.34249999999999997,0.01620185174601965,0.014201549211265648,0.5178720465726904,0.03410672138473723,0.02989585942231993,0.0,0.0,0.0,0.0,0.0,0.0,0.821875,0.02025231468252453,0.01775193651408203,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.05,0.3,witt_context_style,5,0.17781249999999998,0.020173805339474264,0.017683120040733767,0.0017094017094017096,0.003822338423076564,0.0033504273504273508,0.178125,0.020252314682524572,0.017751936514082068,0.9982905982905983,0.00382233842307655,0.0033504273504273386,114.0,12.96148139681572,11.36123936901252,0.3315625,0.02632800908728193,0.02307751746830668,0.5351402019103985,0.018152821967757565,0.015911650010116105,0.34249999999999997,0.01620185174601965,0.014201549211265648,0.5178720465726904,0.03410672138473723,0.02989585942231993,0.0,0.0,0.0,0.0,0.0,0.0,0.821875,0.02025231468252453,0.01775193651408203,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.05,0.3,opensemcom_no_channel,5,0.1771875,0.013100796135159113,0.01148335412129226,0.0016,0.0035777087639996636,0.003136,0.1775,0.013603624287299318,0.011924102429533213,0.9984,0.0035777087639996667,0.0031360000000000025,113.6,8.706319543871567,7.63142555490126,0.29524999999999996,0.014963986716029238,0.013116512672486525,0.5995612491860315,0.014100876360180812,0.012359963088804169,0.342,0.010882899429839464,0.00953928194362658,0.5175376215810394,0.021857577941648547,0.019159011799602225,0.0,0.0,0.0,0.0,0.0,0.0,0.8225,0.01360362428729934,0.011924102429533234,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
full-open-mild,0.05,0.3,ensemble_detector,5,0.17562499999999998,0.026345621967890604,0.023092955838848347,0.0016666666666666666,0.0037267799624996494,0.0032666666666666664,0.1759375,0.026507295575935317,0.023234669004528554,0.9983333333333334,0.0037267799624996364,0.003266666666666655,112.6,16.964669168598604,14.870188162898275,0.29353125,0.02915802513352884,0.025558135904981405,0.5957263552857209,0.03277789619904892,0.0287310927917181,0.34075,0.021205836460748265,0.018587735203622856,0.5130593790111833,0.04724939593292226,0.04141592159111197,0.0,0.0,0.0,0.0,0.0,0.0,0.8240624999999999,0.02650729557593532,0.023234669004528558,0.9881250000000001,0.005698307040253263,0.004994786344279395,0.9984408619579475,0.0019383153952044676,0.0016990083543205311,0.0010457534209123345,0.001431958884593569,0.0012551673035189107
full-open-mild,0.05,0.3,opensemcom_receiver_only,5,0.1753125,0.017622340224839605,0.015446662260825151,0.0032842048590080086,0.004503372939342968,0.003947380423998334,0.1759375,0.018241811090870336,0.015989652415703097,0.996715795140992,0.004503372939342955,0.003947380423998323,112.6,11.674759098157015,10.233377546049983,0.29353125,0.02006599219995737,0.01758861765727341,0.5961754325594689,0.019884631522668894,0.017429648014551335,0.34075000000000005,0.014593448872696273,0.012791721932562483,0.5134589680409183,0.030187508094319224,0.02646051750672738,0.0,0.0,0.0,0.0,0.0,0.0,0.8240624999999999,0.018241811090870343,0.015989652415703104,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
full-open-mild,0.05,0.3,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9446874999999999,0.009217425752345371,0.008079429899442145,0.9097065807316829,0.012054265149464413,0.010566029266859563,0.4080365068925465,0.0652498654725545,0.05719402880998453
full-open-mild,0.05,0.45,opensemcom_progressive,5,0.5815625,0.004192627457812108,0.0036750000000000016,0.004814382471418448,0.0022439671862954087,0.0019669239617915034,0.584375,0.003827327723098736,0.0033548006647191597,0.9951856175285816,0.00224396718629539,0.001966923961791487,374.0,2.449489742783178,2.1470724254202507,0.6259374999999999,0.0034445949507888275,0.0030193205982472133,0.9291008424342884,0.002420025082985252,0.0021212455123813603,0.6674999999999999,0.003061862178478964,0.0026838405317753064,0.8712474524042075,0.0027660146608806833,0.0024245187489281726,0.0,0.0,0.0,0.0,0.0,0.0,0.415625,0.003827327723098708,0.003354800664719135,0.67375,0.16578485799561132,0.14531683515038787,0.9977439425579329,0.002037546000547921,0.001785987814887126,0.003655373839760502,0.0029829815307304067,0.00261469859550911
full-open-mild,0.05,0.45,opensemcom_receiver_only,5,0.5434375,0.011661317598153306,0.010221595551820664,0.0017380023671675032,0.001587192812193818,0.001391235840414058,0.5443749999999999,0.011136581050753405,0.009761643688436893,0.9982619976328324,0.0015871928121938157,0.0013912358404140563,348.4,7.127411872482185,6.247451960599617,0.6988125000000001,0.012250239155828771,0.010737808057280607,0.7776159340507449,0.003193275725443028,0.0027990295844523014,0.6355,0.008909264840602713,0.007809314950749505,0.8550625717413842,0.006439721812115172,0.00564466504540644,0.0,0.0,0.0,0.0,0.0,0.0,0.45562500000000006,0.011136581050753417,0.009761643688436905,0.599375,0.0008558164961018342,0.000750156233727359,0.9978973243676356,0.001890782255050556,0.001657343719953808,0.0020846932114882504,0.002179210577357844,0.0019101622913974112
full-open-mild,0.05,0.45,opensemcom_no_channel,5,0.5409375,0.00893498653468488,0.007831861009683465,0.001742540148645888,0.001590762946082704,0.0013943652007432736,0.5418749999999999,0.008370684522486795,0.007337228487310449,0.9982574598513541,0.0015907629460826939,0.0013943652007432645,346.8,5.357238094391549,4.695826231878688,0.6960624999999999,0.009207752974735457,0.008070951336041477,0.7771129546249478,0.0026646934458926345,0.0023357067882119223,0.6335000000000001,0.006696547617989433,0.0058697827898483565,0.8538449916519495,0.005093534029859741,0.004464679427898131,0.0,0.0,0.0,0.0,0.0,0.0,0.458125,0.008370684522486807,0.0073372284873104605,0.599375,0.0008558164961018342,0.000750156233727359,0.9980961992515102,0.0018139279163872483,0.0015899779219119652,0.0026096061792863358,0.003197768733978188,0.002802967880075478
full-open-mild,0.05,0.45,ensemble_detector,5,0.5384374999999999,0.019282794711218614,0.016902114790019632,0.0017989510489510487,0.0027276117101507785,0.0023908570784476643,0.539375,0.018134426428067695,0.0158955256086422,0.998201048951049,0.002727611710150785,0.0023908570784476704,345.2,11.606032913963324,10.173136389531008,0.6933125,0.019947869070874456,0.017485078169506413,0.7764858838445311,0.005778008698861144,0.005064647928293542,0.6315000000000001,0.01450754114245417,0.012716420486913774,0.8524260986109388,0.011319860627272875,0.009922295320494977,0.0,0.0,0.0,0.0,0.0,0.0,0.460625,0.018134426428067695,0.0158955256086422,0.9881250000000001,0.005698307040253263,0.004994786344279395,0.9984408619579475,0.0019383153952044676,0.0016990083543205311,0.0010457534209123345,0.001431958884593569,0.0012551673035189107
full-open-mild,0.05,0.45,dino_detector,5,0.5375,0.01729370595404582,0.015158601621686607,0.0063084955362320855,0.006156286156486207,0.005396222739258874,0.5409375000000001,0.018134426428067698,0.015895525608642203,0.993691504463768,0.006156286156486211,0.005396222739258877,346.2,11.606032913963324,10.173136389531008,0.58684375,0.016320983785260937,0.014305973047777991,0.9158373003200666,0.006600575969385269,0.005785659930813237,0.6327499999999999,0.014507541142454151,0.012716420486913757,0.8493306449060244,0.009055108444780743,0.00793715250625556,0.0,0.0,0.0,0.0,0.0,0.0,0.45906250000000004,0.01813442642806769,0.015895525608642196,0.9728125000000001,0.010340870067358919,0.009064172259506089,0.9915370910479748,0.004023306731378057,0.003526583839511978,0.016936574482189708,0.012132422358079932,0.010634537080766768
full-open-mild,0.05,0.45,fixed_refine_all,5,0.36468749999999994,0.02796394861021955,0.024511481684610578,0.000847457627118644,0.0018949728622879574,0.0016610169491525423,0.36499999999999994,0.028007567336793104,0.02454971518419307,0.9991525423728813,0.0018949728622879524,0.0016610169491525378,233.6,17.924843095547587,15.711817717883568,0.6475,0.04201135100518964,0.036824572776289595,0.5628540683912575,0.007186031479992421,0.006298834312064856,0.492,0.02240605386943449,0.019639772147354465,0.7403509995978801,0.024284340544545157,0.021286163008572036,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.028007567336793115,0.02454971518419308,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.05,0.45,witt_context_style,5,0.36468749999999994,0.02796394861021955,0.024511481684610578,0.000847457627118644,0.0018949728622879574,0.0016610169491525423,0.36499999999999994,0.028007567336793104,0.02454971518419307,0.9991525423728813,0.0018949728622879524,0.0016610169491525378,233.6,17.924843095547587,15.711817717883568,0.5744999999999999,0.036409837537831044,0.031914629739451,0.6343325091081784,0.009104476321859036,0.007980425358443911,0.492,0.02240605386943449,0.019639772147354465,0.7403509995978801,0.024284340544545157,0.021286163008572036,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.028007567336793115,0.02454971518419308,0.9868750000000001,0.006308321636933238,0.0055294877136132636,0.9985537408351846,0.0018828446408738907,0.0016503860943615578,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-mild,0.05,0.45,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9446874999999999,0.009217425752345371,0.008079429899442145,0.9097065807316829,0.012054265149464413,0.010566029266859563,0.4080365068925465,0.0652498654725545,0.05719402880998453
